Format Version,1.23,Take Name,kb_qpzapos_head_duck_left_on_space,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-11-28 06.31.16.349 PM,Total Frames in Take,8328,Total Exported Frames,8328,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
53,0.441667,-0.098477,0.001051,-0.026517,-0.994785,0.078610,1.264419,0.266996,0.092593,1.120651,0.714378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026211,1.279552,0.267684,0.077965,1.257539,0.302147,0.076507,1.298923,0.273907,0.118693,1.273511,0.267291
54,0.450000,-0.098283,0.000979,-0.026432,-0.994807,0.078651,1.264404,0.267000,0.092610,1.120648,0.714437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026258,1.279549,0.267687,0.078007,1.257534,0.302161,0.076551,1.298908,0.273897,0.118738,1.273492,0.267279
55,0.458333,-0.098406,0.000772,-0.026256,-0.994800,0.078687,1.264395,0.266998,0.092610,1.120651,0.714484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026315,1.279562,0.267725,0.078052,1.257513,0.302151,0.076590,1.298890,0.273890,0.118778,1.273475,0.267271
56,0.466667,-0.098379,0.000738,-0.026179,-0.994804,0.078715,1.264374,0.266998,0.092604,1.120679,0.714492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026344,1.279548,0.267728,0.078080,1.257494,0.302151,0.076626,1.298871,0.273888,0.118807,1.273449,0.267266
57,0.475000,-0.098374,0.000721,-0.026157,-0.994805,0.078739,1.264357,0.267005,0.092573,1.120746,0.714477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026370,1.279533,0.267735,0.078107,1.257477,0.302161,0.076652,1.298856,0.273897,0.118828,1.273430,0.267271
58,0.483333,-0.098286,0.000738,-0.026139,-0.994815,0.078763,1.264342,0.267021,0.092569,1.120837,0.714458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026394,1.279521,0.267742,0.078128,1.257465,0.302186,0.076677,1.298840,0.273909,0.118852,1.273415,0.267281
59,0.491667,-0.098486,0.000732,-0.026144,-0.994795,0.078789,1.264329,0.267019,0.092568,1.120926,0.714388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026420,1.279507,0.267748,0.078158,1.257441,0.302176,0.076704,1.298825,0.273921,0.118873,1.273401,0.267285
60,0.500000,-0.098474,0.000955,-0.026276,-0.994792,0.078827,1.264305,0.267011,0.092568,1.121018,0.714341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026454,1.279470,0.267702,0.078188,1.257420,0.302176,0.076732,1.298805,0.273925,0.118903,1.273382,0.267286
61,0.508333,-0.097741,0.000895,-0.026234,-0.994866,0.078867,1.264255,0.267029,0.092592,1.121146,0.714295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026496,1.279437,0.267706,0.078218,1.257398,0.302230,0.076799,1.298740,0.273868,0.118933,1.273363,0.267283
62,0.516667,-0.097632,0.000805,-0.026174,-0.994878,0.078902,1.264233,0.267036,0.092621,1.121227,0.714257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026533,1.279424,0.267713,0.078257,1.257380,0.302251,0.076834,1.298720,0.273872,0.118974,1.273339,0.267271
63,0.525000,-0.097969,0.000801,-0.026238,-0.994843,0.078946,1.264214,0.267018,0.092642,1.121314,0.714218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026580,1.279390,0.267707,0.078304,1.257345,0.302218,0.076874,1.298705,0.273883,0.119010,1.273317,0.267262
64,0.533333,-0.098129,0.000725,-0.026204,-0.994828,0.078983,1.264204,0.267012,0.092646,1.121400,0.714177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026620,1.279384,0.267716,0.078343,1.257321,0.302210,0.076909,1.298693,0.273885,0.119053,1.273304,0.267251
65,0.541667,-0.098203,0.000685,-0.026189,-0.994822,0.079014,1.264191,0.267009,0.092690,1.121453,0.714142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026649,1.279370,0.267717,0.078379,1.257305,0.302208,0.076939,1.298685,0.273893,0.119088,1.273285,0.267244
66,0.550000,-0.097972,0.000674,-0.026175,-0.994845,0.079039,1.264180,0.267024,0.092771,1.121516,0.714125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026675,1.279362,0.267722,0.078400,1.257305,0.302238,0.076966,1.298675,0.273892,0.119117,1.273277,0.267246
67,0.558333,-0.098229,0.000629,-0.026169,-0.994819,0.079060,1.264178,0.267011,0.092854,1.121584,0.714116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026691,1.279357,0.267726,0.078428,1.257288,0.302211,0.076988,1.298675,0.273896,0.119139,1.273270,0.267240
68,0.566667,-0.098507,0.000627,-0.026156,-0.994792,0.079077,1.264177,0.266999,0.092957,1.121627,0.714091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026707,1.279357,0.267728,0.078452,1.257272,0.302184,0.077003,1.298672,0.273900,0.119155,1.273264,0.267242
69,0.575000,-0.098490,0.000566,-0.026123,-0.994795,0.079090,1.264175,0.267004,0.093015,1.121745,0.714058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026721,1.279359,0.267739,0.078468,1.257269,0.302192,0.077016,1.298667,0.273904,0.119170,1.273261,0.267241
70,0.583333,-0.098371,0.000596,-0.026147,-0.994806,0.079103,1.264163,0.267015,0.093032,1.121799,0.714050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026732,1.279346,0.267736,0.078478,1.257264,0.302215,0.077030,1.298659,0.273911,0.119183,1.273252,0.267244
71,0.591667,-0.098600,0.000602,-0.026164,-0.994783,0.079116,1.264149,0.267007,0.093033,1.121848,0.714044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026745,1.279327,0.267738,0.078494,1.257238,0.302194,0.077041,1.298644,0.273920,0.119195,1.273235,0.267246
72,0.600000,-0.098739,0.000621,-0.026160,-0.994769,0.079131,1.264120,0.267000,0.093013,1.121934,0.714015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026756,1.279304,0.267735,0.078511,1.257195,0.302186,0.077056,1.298607,0.273916,0.119210,1.273210,0.267247
73,0.608333,-0.098832,0.000625,-0.026141,-0.994761,0.079142,1.264095,0.266996,0.092956,1.121994,0.714010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026764,1.279280,0.267733,0.078524,1.257164,0.302180,0.077069,1.298581,0.273919,0.119220,1.273182,0.267246
74,0.616667,-0.098890,0.000675,-0.026097,-0.994756,0.079153,1.264069,0.267007,0.092857,1.122030,0.714025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026776,1.279256,0.267731,0.078530,1.257135,0.302201,0.077085,1.298558,0.273946,0.119232,1.273150,0.267248
75,0.625000,-0.099138,0.000679,-0.026085,-0.994732,0.079168,1.264054,0.267000,0.092819,1.121991,0.714075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026787,1.279244,0.267737,0.078549,1.257105,0.302183,0.077098,1.298537,0.273953,0.119251,1.273133,0.267253
76,0.633333,-0.099284,0.000711,-0.026049,-0.994718,0.079180,1.264045,0.267001,0.092790,1.121974,0.714131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026799,1.279237,0.267740,0.078559,1.257084,0.302180,0.077114,1.298529,0.273961,0.119263,1.273120,0.267260
77,0.641667,-0.099306,0.000727,-0.025998,-0.994717,0.079191,1.264035,0.267003,0.092790,1.121918,0.714182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026808,1.279228,0.267739,0.078569,1.257074,0.302183,0.077135,1.298526,0.273969,0.119274,1.273104,0.267260
78,0.650000,-0.099247,0.000721,-0.025954,-0.994724,0.079198,1.264027,0.267013,0.092801,1.121794,0.714229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026816,1.279228,0.267746,0.078573,1.257066,0.302201,0.077142,1.298514,0.273974,0.119287,1.273095,0.267264
79,0.658333,-0.099415,0.000726,-0.025936,-0.994708,0.079205,1.264022,0.266998,0.092857,1.121738,0.714267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026822,1.279223,0.267740,0.078582,1.257053,0.302175,0.077150,1.298510,0.273970,0.119293,1.273086,0.267258
80,0.666667,-0.099478,0.000681,-0.025899,-0.994702,0.079209,1.264022,0.266990,0.092941,1.121675,0.714283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026827,1.279226,0.267740,0.078592,1.257048,0.302165,0.077155,1.298510,0.273965,0.119298,1.273081,0.267250
81,0.675000,-0.099392,0.000649,-0.025917,-0.994711,0.079212,1.264022,0.266978,0.092957,1.121648,0.714283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026829,1.279223,0.267729,0.078598,1.257054,0.302154,0.077158,1.298511,0.273949,0.119300,1.273082,0.267234
82,0.683333,-0.099176,0.000687,-0.025963,-0.994731,0.079215,1.264029,0.266975,0.092929,1.121665,0.714275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026832,1.279225,0.267705,0.078596,1.257076,0.302165,0.077159,1.298524,0.273938,0.119302,1.273093,0.267219
83,0.691667,-0.099322,0.000674,-0.025989,-0.994716,0.079213,1.264044,0.266944,0.092835,1.121718,0.714268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026832,1.279237,0.267689,0.078595,1.257083,0.302120,0.077157,1.298535,0.273910,0.119296,1.273111,0.267201
84,0.700000,-0.099058,0.000551,-0.025955,-0.994743,0.079203,1.264052,0.266918,0.092770,1.121734,0.714260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026827,1.279255,0.267672,0.078589,1.257105,0.302100,0.077142,1.298540,0.273858,0.119294,1.273123,0.267162
85,0.708333,-0.099027,0.000552,-0.025970,-0.994746,0.079204,1.264072,0.266893,0.092686,1.121754,0.714274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026824,1.279269,0.267646,0.078591,1.257127,0.302073,0.077151,1.298563,0.273830,0.119287,1.273144,0.267138
86,0.716667,-0.098785,0.000578,-0.025961,-0.994770,0.079203,1.264086,0.266880,0.092612,1.121751,0.714294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026826,1.279283,0.267618,0.078584,1.257155,0.302073,0.077153,1.298582,0.273803,0.119286,1.273160,0.267115
87,0.725000,-0.098842,0.000531,-0.025891,-0.994766,0.079202,1.264118,0.266860,0.092550,1.121755,0.714336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026840,1.279326,0.267615,0.078581,1.257187,0.302041,0.077141,1.298610,0.273782,0.119290,1.273184,0.267100
88,0.733333,-0.099384,0.000495,-0.025844,-0.994713,0.079205,1.264145,0.266812,0.092485,1.121729,0.714382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026843,1.279350,0.267603,0.078594,1.257188,0.301955,0.077147,1.298631,0.273768,0.119290,1.273197,0.267079
89,0.741667,-0.099279,0.000531,-0.025839,-0.994724,0.079210,1.264157,0.266806,0.092450,1.121686,0.714423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026849,1.279363,0.267587,0.078598,1.257209,0.301951,0.077150,1.298646,0.273757,0.119293,1.273207,0.267073
90,0.750000,-0.099185,0.000534,-0.025782,-0.994735,0.079209,1.264164,0.266802,0.092431,1.121659,0.714450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026852,1.279379,0.267579,0.078594,1.257220,0.301953,0.077153,1.298651,0.273746,0.119293,1.273213,0.267063
91,0.758333,-0.099265,0.000547,-0.025708,-0.994729,0.079204,1.264167,0.266789,0.092423,1.121624,0.714457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026851,1.279388,0.267571,0.078588,1.257219,0.301934,0.077151,1.298656,0.273737,0.119291,1.273207,0.267056
92,0.766667,-0.099234,0.000575,-0.025679,-0.994733,0.079199,1.264167,0.266782,0.092437,1.121568,0.714468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026846,1.279391,0.267560,0.078579,1.257222,0.301928,0.077150,1.298656,0.273729,0.119287,1.273206,0.267049
93,0.775000,-0.100086,0.000918,-0.025492,-0.994652,0.079163,1.264128,0.266798,0.092445,1.121478,0.714470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026842,1.279396,0.267560,0.078455,1.256981,0.302083,0.077144,1.298656,0.273725,0.119272,1.273215,0.267042
94,0.783333,-0.099260,0.000578,-0.025596,-0.994732,0.079179,1.264174,0.266774,0.092459,1.121401,0.714497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026830,1.279410,0.267553,0.078558,1.257225,0.301923,0.077135,1.298659,0.273720,0.119267,1.273210,0.267040
95,0.791667,-0.099214,0.000617,-0.025685,-0.994734,0.079172,1.264169,0.266769,0.092463,1.121352,0.714513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026825,1.279394,0.267539,0.078548,1.257223,0.301921,0.077118,1.298657,0.273716,0.119258,1.273208,0.267035
96,0.800000,-0.099278,0.000673,-0.025694,-0.994728,0.079162,1.264166,0.266764,0.092458,1.121331,0.714516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026818,1.279392,0.267533,0.078534,1.257217,0.301912,0.077107,1.298652,0.273713,0.119245,1.273207,0.267039
97,0.808333,-0.099270,0.000675,-0.025553,-0.994732,0.079144,1.264160,0.266767,0.092448,1.121317,0.714524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026800,1.279402,0.267538,0.078516,1.257211,0.301912,0.077094,1.298647,0.273713,0.119239,1.273187,0.267042
98,0.816667,-0.099198,0.000727,-0.025672,-0.994736,0.079128,1.264146,0.266773,0.092399,1.121247,0.714560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026783,1.279372,0.267533,0.078496,1.257205,0.301920,0.077072,1.298639,0.273720,0.119215,1.273179,0.267049
99,0.825000,-0.099147,0.000803,-0.025728,-0.994740,0.079107,1.264130,0.266780,0.092322,1.121237,0.714631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026760,1.279352,0.267532,0.078469,1.257191,0.301926,0.077047,1.298620,0.273720,0.119193,1.273169,0.267063
100,0.833333,-0.099176,0.000884,-0.025772,-0.994736,0.079083,1.264114,0.266791,0.092209,1.121232,0.714693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026737,1.279331,0.267536,0.078439,1.257174,0.301936,0.077022,1.298604,0.273734,0.119166,1.273157,0.267082
101,0.841667,-0.098610,0.000943,-0.025819,-0.994791,0.079052,1.264086,0.266834,0.092145,1.121204,0.714768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709,1.279308,0.267542,0.078396,1.257172,0.302016,0.076988,1.298576,0.273737,0.119136,1.273144,0.267102
102,0.850000,-0.098690,0.001068,-0.025906,-0.994780,0.079035,1.264060,0.266836,0.092095,1.121142,0.714835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026679,1.279276,0.267533,0.078373,1.257140,0.302016,0.076971,1.298542,0.273743,0.119117,1.273129,0.267119
103,0.858333,-0.098609,0.001170,-0.025947,-0.994787,0.079025,1.264038,0.266847,0.092086,1.121058,0.714889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026665,1.279254,0.267531,0.078357,1.257121,0.302029,0.076957,1.298519,0.273743,0.119108,1.273113,0.267139
104,0.866667,-0.098666,0.001220,-0.025943,-0.994782,0.079030,1.264026,0.266851,0.092083,1.121025,0.714919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026670,1.279243,0.267530,0.078363,1.257105,0.302033,0.076963,1.298506,0.273752,0.119111,1.273100,0.267149
105,0.875000,-0.098480,0.001217,-0.025870,-0.994802,0.079044,1.264013,0.266862,0.092072,1.121059,0.714904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026689,1.279241,0.267530,0.078374,1.257102,0.302056,0.076978,1.298493,0.273754,0.119130,1.273082,0.267147
106,0.883333,-0.098726,0.001248,-0.025825,-0.994779,0.079077,1.264012,0.266853,0.092031,1.121119,0.714854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026720,1.279243,0.267531,0.078409,1.257087,0.302033,0.077013,1.298490,0.273760,0.119165,1.273073,0.267152
107,0.891667,-0.098861,0.001194,-0.025712,-0.994768,0.079118,1.264012,0.266855,0.092003,1.121176,0.714814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026762,1.279250,0.267546,0.078451,1.257079,0.302030,0.077063,1.298496,0.273772,0.119212,1.273061,0.267151
108,0.900000,-0.098943,0.001064,-0.025503,-0.994766,0.079164,1.264019,0.266867,0.091985,1.121258,0.714737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026820,1.279279,0.267577,0.078505,1.257081,0.302041,0.077116,1.298502,0.273790,0.119265,1.273050,0.267152
109,0.908333,-0.098865,0.001002,-0.025482,-0.994774,0.079220,1.264018,0.266886,0.091990,1.121414,0.714612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026873,1.279273,0.267602,0.078560,1.257083,0.302064,0.077180,1.298514,0.273805,0.119323,1.273045,0.267163
110,0.916667,-0.099089,0.000983,-0.025422,-0.994753,0.079276,1.264031,0.266900,0.091984,1.121547,0.714486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026924,1.279285,0.267622,0.078624,1.257087,0.302069,0.077242,1.298533,0.273844,0.119379,1.273044,0.267179
111,0.925000,-0.099085,0.000938,-0.025389,-0.994755,0.079329,1.264033,0.266914,0.091959,1.121659,0.714412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026968,1.279289,0.267636,0.078685,1.257092,0.302083,0.077297,1.298537,0.273863,0.119438,1.273039,0.267186
112,0.933333,-0.098978,0.000862,-0.025342,-0.994767,0.079387,1.264028,0.266925,0.091969,1.121724,0.714364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027022,1.279293,0.267657,0.078746,1.257094,0.302093,0.077370,1.298518,0.273858,0.119493,1.273044,0.267196
113,0.941667,-0.098951,0.000726,-0.025297,-0.994770,0.079438,1.264027,0.266938,0.091978,1.121749,0.714338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027068,1.279296,0.267683,0.078808,1.257097,0.302107,0.077426,1.298514,0.273872,0.119549,1.273041,0.267197
114,0.950000,-0.099010,0.000569,-0.025236,-0.994766,0.079491,1.264023,0.266951,0.091972,1.121763,0.714334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027124,1.279297,0.267715,0.078873,1.257092,0.302117,0.077481,1.298511,0.273891,0.119605,1.273030,0.267198
115,0.958333,-0.099047,0.000386,-0.025173,-0.994764,0.079547,1.264008,0.266962,0.091945,1.121736,0.714349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027181,1.279286,0.267747,0.078940,1.257077,0.302126,0.077544,1.298495,0.273907,0.119663,1.273011,0.267194
116,0.966667,-0.099105,0.000209,-0.025156,-0.994759,0.079601,1.263986,0.266980,0.091917,1.121692,0.714373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027236,1.279266,0.267788,0.079006,1.257050,0.302141,0.077599,1.298468,0.273924,0.119714,1.272993,0.267203
117,0.975000,-0.099085,0.000027,-0.025212,-0.994760,0.079655,1.263956,0.267001,0.091869,1.121682,0.714380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027302,1.279227,0.267828,0.079068,1.257020,0.302166,0.077651,1.298438,0.273944,0.119758,1.272971,0.267206
118,0.983333,-0.099159,-0.000154,-0.025158,-0.994754,0.079699,1.263922,0.267032,0.091786,1.121667,0.714323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027354,1.279197,0.267885,0.079123,1.256982,0.302189,0.077697,1.298405,0.273976,0.119800,1.272933,0.267229
119,0.991667,-0.099406,-0.000290,-0.025070,-0.994731,0.079728,1.263888,0.267071,0.091707,1.121726,0.714291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027392,1.279162,0.267936,0.079164,1.256944,0.302224,0.077729,1.298376,0.274055,0.119825,1.272880,0.267249
120,1.000000,-0.099498,-0.000336,-0.025185,-0.994719,0.079761,1.263848,0.267097,0.091614,1.121861,0.714209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027412,1.279105,0.267973,0.079196,1.256900,0.302243,0.077759,1.298334,0.274087,0.119866,1.272849,0.267275
121,1.008333,-0.106721,0.000186,-0.027520,-0.993908,0.079662,1.264233,0.267219,0.091536,1.121983,0.714147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027451,1.279090,0.268044,0.079226,1.256879,0.302306,0.077012,1.299238,0.275161,0.119882,1.272801,0.267294
122,1.016667,-0.106808,0.000008,-0.027414,-0.993902,0.079660,1.264201,0.267251,0.091473,1.122066,0.714125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027454,1.279064,0.268110,0.079227,1.256840,0.302329,0.077019,1.299206,0.275188,0.119893,1.272764,0.267321
123,1.025000,-0.106904,0.000076,-0.027419,-0.993891,0.079654,1.264171,0.267267,0.091398,1.122107,0.714135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027446,1.279033,0.268124,0.079215,1.256804,0.302341,0.077016,1.299177,0.275208,0.119887,1.272735,0.267346
124,1.033333,-0.106920,0.000127,-0.027336,-0.993892,0.079640,1.264144,0.267288,0.091374,1.122057,0.714185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027436,1.279013,0.268138,0.079200,1.256776,0.302362,0.077004,1.299155,0.275235,0.119868,1.272696,0.267370
125,1.041667,-0.107053,0.000215,-0.027364,-0.993877,0.079621,1.264116,0.267296,0.091369,1.121952,0.714272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027413,1.278984,0.268143,0.079173,1.256735,0.302370,0.076986,1.299128,0.275247,0.119853,1.272671,0.267388
126,1.050000,-0.100025,-0.000407,-0.024912,-0.994673,0.079708,1.263673,0.267219,0.091351,1.121773,0.714371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027387,1.278950,0.268142,0.079127,1.256685,0.302347,0.077718,1.298167,0.274231,0.119826,1.272650,0.267404
127,1.058333,-0.100056,-0.000176,-0.025104,-0.994665,0.079683,1.263647,0.267218,0.091342,1.121668,0.714424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027335,1.278903,0.268109,0.079096,1.256656,0.302350,0.077690,1.298143,0.274239,0.119800,1.272636,0.267421
128,1.066667,-0.100060,-0.000081,-0.025182,-0.994663,0.079657,1.263630,0.267227,0.091363,1.121573,0.714462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027307,1.278881,0.268105,0.079065,1.256640,0.302360,0.077656,1.298122,0.274250,0.119771,1.272626,0.267437
129,1.075000,-0.100072,-0.000019,-0.025206,-0.994661,0.079626,1.263623,0.267242,0.091393,1.121522,0.714492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027266,1.278875,0.268114,0.079032,1.256629,0.302377,0.077628,1.298109,0.274262,0.119744,1.272624,0.267459
