kbPos,-0.2683,-0.0570,0.7959,kbRot,0.86449740,0.15243420,0.47168920,-0.08317154,p_y,,p_z,,head_x,,head_y,,head_z,,head_q_w,,head_q_x,,head_q_y,,head_q_z,,t,:,,,,,,,,,,,
h_x,h_y,h_z,p_z,p_y,p_z,head_x,head_y,head_z,head_q_w,head_q_w,head_q_x,head_q_z,t,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3117,-0.1466,0.6398,-0.2680,-0.0537,0.7009,-0.6847,0.0515,0.5645,0.833899,0.097957,0.537164,-0.080440,770740.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3129,-0.1461,0.6398,-0.2692,-0.0532,0.7009,-0.6848,0.0515,0.5646,0.833985,0.097590,0.537049,-0.080769,770757.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3129,-0.1461,0.6398,-0.2693,-0.0532,0.7009,-0.6848,0.0515,0.5646,0.834084,0.097366,0.536917,-0.080897,770773.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3129,-0.1461,0.6398,-0.2693,-0.0532,0.7009,-0.6848,0.0515,0.5646,0.834151,0.097331,0.536815,-0.080925,770790.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3129,-0.1461,0.6398,-0.2693,-0.0531,0.7009,-0.6849,0.0515,0.5646,0.834130,0.097426,0.536853,-0.080774,770806.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3129,-0.1461,0.6398,-0.2693,-0.0531,0.7009,-0.6849,0.0515,0.5645,0.834114,0.097568,0.536878,-0.080601,770823.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3129,-0.1460,0.6398,-0.2692,-0.0531,0.7009,-0.6849,0.0516,0.5645,0.834116,0.097552,0.536913,-0.080367,770839.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3129,-0.1460,0.6398,-0.2692,-0.0531,0.7009,-0.6849,0.0516,0.5645,0.834090,0.097555,0.536988,-0.080128,770856.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3129,-0.1460,0.6398,-0.2692,-0.0531,0.7009,-0.6850,0.0516,0.5645,0.834078,0.097449,0.537049,-0.079979,770874.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3129,-0.1460,0.6398,-0.2692,-0.0531,0.7009,-0.6850,0.0516,0.5645,0.834150,0.097479,0.536954,-0.079822,770889.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3130,-0.1460,0.6397,-0.2693,-0.0531,0.7009,-0.6851,0.0516,0.5645,0.834341,0.097328,0.536711,-0.079643,770906.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3130,-0.1460,0.6397,-0.2693,-0.0531,0.7009,-0.6851,0.0516,0.5645,0.834472,0.097310,0.536521,-0.079582,770924.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3130,-0.1460,0.6397,-0.2694,-0.0530,0.7009,-0.6852,0.0516,0.5646,0.834528,0.097229,0.536441,-0.079622,770939.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3130,-0.1460,0.6397,-0.2694,-0.0530,0.7009,-0.6852,0.0515,0.5646,0.834547,0.097169,0.536405,-0.079746,770957.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3130,-0.1460,0.6397,-0.2694,-0.0531,0.7008,-0.6852,0.0515,0.5645,0.834519,0.097246,0.536452,-0.079629,770973.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3130,-0.1460,0.6397,-0.2694,-0.0531,0.7008,-0.6852,0.0516,0.5644,0.834463,0.097436,0.536535,-0.079418,770989.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3130,-0.1461,0.6397,-0.2694,-0.0531,0.7008,-0.6852,0.0516,0.5643,0.834303,0.097575,0.536768,-0.079359,771006.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3130,-0.1461,0.6397,-0.2693,-0.0531,0.7008,-0.6852,0.0516,0.5642,0.834114,0.097608,0.537059,-0.079329,771023.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3131,-0.1461,0.6396,-0.2693,-0.0532,0.7007,-0.6853,0.0516,0.5642,0.833994,0.097562,0.537231,-0.079485,771040.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3131,-0.1461,0.6396,-0.2693,-0.0532,0.7007,-0.6853,0.0516,0.5641,0.833912,0.097446,0.537346,-0.079717,771056.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3133,-0.1461,0.6395,-0.2696,-0.0532,0.7005,-0.6854,0.0517,0.5640,0.833920,0.097160,0.537343,-0.080002,771073.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3133,-0.1461,0.6395,-0.2696,-0.0532,0.7005,-0.6854,0.0517,0.5639,0.833952,0.096982,0.537305,-0.080130,771089.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1458,0.6392,-0.2702,-0.0529,0.7003,-0.6855,0.0517,0.5639,0.834056,0.096922,0.537131,-0.080299,771106.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1458,0.6392,-0.2702,-0.0529,0.7003,-0.6856,0.0518,0.5638,0.834091,0.096937,0.537074,-0.080289,771123.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3153,-0.1450,0.6385,-0.2716,-0.0521,0.6996,-0.6857,0.0518,0.5637,0.834170,0.096936,0.536965,-0.080204,771140.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3153,-0.1450,0.6385,-0.2716,-0.0521,0.6996,-0.6860,0.0518,0.5638,0.834202,0.096998,0.536921,-0.080094,771155.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3130,-0.1464,0.6391,-0.2694,-0.0535,0.7002,-0.6861,0.0518,0.5638,0.834279,0.097004,0.536800,-0.080088,771172.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3130,-0.1464,0.6391,-0.2694,-0.0535,0.7002,-0.6862,0.0518,0.5639,0.834308,0.096790,0.536787,-0.080132,771189.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3118,-0.1474,0.6393,-0.2682,-0.0544,0.7004,-0.6864,0.0518,0.5639,0.834327,0.096787,0.536781,-0.079983,771207.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3118,-0.1474,0.6393,-0.2682,-0.0544,0.7004,-0.6865,0.0518,0.5639,0.834345,0.096892,0.536764,-0.079785,771225.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3116,-0.1477,0.6393,-0.2680,-0.0548,0.7005,-0.6866,0.0519,0.5639,0.834412,0.096950,0.536660,-0.079707,771239.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3116,-0.1477,0.6393,-0.2680,-0.0548,0.7005,-0.6867,0.0519,0.5638,0.834363,0.097041,0.536732,-0.079626,771256.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3107,-0.1485,0.6397,-0.2670,-0.0555,0.7008,-0.6868,0.0520,0.5637,0.834317,0.097173,0.536784,-0.079592,771274.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3107,-0.1485,0.6397,-0.2670,-0.0555,0.7008,-0.6869,0.0519,0.5636,0.834207,0.097332,0.536918,-0.079653,771290.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3102,-0.1489,0.6398,-0.2665,-0.0560,0.7009,-0.6870,0.0519,0.5636,0.834074,0.097370,0.537113,-0.079679,771306.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3102,-0.1489,0.6398,-0.2665,-0.0560,0.7008,-0.6871,0.0519,0.5635,0.833905,0.097399,0.537380,-0.079615,771323.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3104,-0.1489,0.6396,-0.2666,-0.0559,0.7007,-0.6871,0.0520,0.5634,0.833765,0.097552,0.537575,-0.079581,771341.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3104,-0.1489,0.6396,-0.2666,-0.0559,0.7007,-0.6873,0.0520,0.5633,0.833687,0.097663,0.537687,-0.079504,771356.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3106,-0.1489,0.6395,-0.2668,-0.0559,0.7006,-0.6874,0.0521,0.5633,0.833767,0.097464,0.537613,-0.079409,771373.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3106,-0.1489,0.6395,-0.2668,-0.0559,0.7006,-0.6875,0.0522,0.5633,0.833853,0.097382,0.537512,-0.079292,771389.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3108,-0.1488,0.6394,-0.2670,-0.0559,0.7005,-0.6876,0.0522,0.5633,0.833945,0.097253,0.537402,-0.079225,771406.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3108,-0.1488,0.6394,-0.2670,-0.0559,0.7005,-0.6877,0.0523,0.5633,0.833993,0.097167,0.537321,-0.079370,771422.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3110,-0.1488,0.6393,-0.2673,-0.0558,0.7004,-0.6878,0.0524,0.5633,0.834133,0.096973,0.537142,-0.079352,771439.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3110,-0.1488,0.6393,-0.2673,-0.0558,0.7004,-0.6880,0.0525,0.5633,0.834364,0.096651,0.536889,-0.079036,771457.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1487,0.6393,-0.2675,-0.0558,0.7004,-0.6880,0.0525,0.5633,0.834531,0.096533,0.536693,-0.078743,771472.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1487,0.6393,-0.2675,-0.0558,0.7004,-0.6882,0.0526,0.5633,0.834602,0.096540,0.536624,-0.078455,771488.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3114,-0.1486,0.6392,-0.2677,-0.0557,0.7003,-0.6882,0.0527,0.5633,0.834558,0.096430,0.536695,-0.078573,771506.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3114,-0.1486,0.6392,-0.2677,-0.0557,0.7003,-0.6884,0.0528,0.5633,0.834450,0.096387,0.536819,-0.078916,771522.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3115,-0.1486,0.6391,-0.2679,-0.0556,0.7002,-0.6884,0.0530,0.5633,0.834427,0.096287,0.536882,-0.078859,771539.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3115,-0.1486,0.6391,-0.2679,-0.0556,0.7002,-0.6885,0.0531,0.5633,0.834440,0.096308,0.536894,-0.078607,771556.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3117,-0.1485,0.6390,-0.2681,-0.0556,0.7002,-0.6885,0.0532,0.5633,0.834529,0.096096,0.536794,-0.078606,771572.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3117,-0.1485,0.6390,-0.2681,-0.0556,0.7002,-0.6886,0.0532,0.5633,0.834636,0.095800,0.536688,-0.078558,771589.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3118,-0.1484,0.6390,-0.2682,-0.0554,0.7001,-0.6887,0.0533,0.5633,0.834733,0.095406,0.536578,-0.078756,771606.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3118,-0.1484,0.6390,-0.2683,-0.0554,0.7002,-0.6888,0.0533,0.5633,0.834861,0.095248,0.536379,-0.078943,771623.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3120,-0.1481,0.6390,-0.2685,-0.0552,0.7002,-0.6888,0.0533,0.5633,0.834925,0.095263,0.536256,-0.079091,771640.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3120,-0.1481,0.6390,-0.2685,-0.0552,0.7002,-0.6889,0.0533,0.5633,0.834961,0.095276,0.536211,-0.078994,771656.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3122,-0.1480,0.6390,-0.2686,-0.0551,0.7002,-0.6890,0.0533,0.5633,0.834891,0.095298,0.536310,-0.079045,771673.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3122,-0.1480,0.6390,-0.2686,-0.0551,0.7001,-0.6891,0.0533,0.5632,0.834849,0.095358,0.536365,-0.079036,771689.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1479,0.6390,-0.2687,-0.0550,0.7002,-0.6891,0.0534,0.5632,0.834807,0.095224,0.536483,-0.078842,771705.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1479,0.6390,-0.2687,-0.0550,0.7001,-0.6892,0.0535,0.5633,0.834790,0.094894,0.536592,-0.078677,771722.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3125,-0.1478,0.6390,-0.2688,-0.0548,0.7001,-0.6892,0.0536,0.5632,0.834783,0.095023,0.536617,-0.078419,771739.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3125,-0.1478,0.6390,-0.2688,-0.0548,0.7001,-0.6893,0.0536,0.5632,0.834783,0.095154,0.536613,-0.078291,771756.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1477,0.6389,-0.2690,-0.0548,0.7001,-0.6896,0.0534,0.5631,0.834779,0.094996,0.536636,-0.078370,771772.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1477,0.6389,-0.2690,-0.0548,0.7001,-0.6896,0.0535,0.5631,0.834844,0.094642,0.536607,-0.078300,771789.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1477,0.6389,-0.2690,-0.0548,0.7001,-0.6897,0.0535,0.5632,0.834954,0.094305,0.536533,-0.078040,771805.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3147,-0.1454,0.6382,-0.2711,-0.0525,0.6994,-0.6898,0.0537,0.5632,0.835069,0.094137,0.536418,-0.077812,771822.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3147,-0.1454,0.6382,-0.2711,-0.0525,0.6994,-0.6898,0.0537,0.5632,0.835101,0.093889,0.536425,-0.077718,771839.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3147,-0.1454,0.6382,-0.2711,-0.0525,0.6994,-0.6899,0.0538,0.5632,0.835103,0.093663,0.536467,-0.077676,771855.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3163,-0.1448,0.6379,-0.2727,-0.0518,0.6991,-0.6899,0.0539,0.5631,0.835144,0.093598,0.536406,-0.077730,771872.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3163,-0.1448,0.6379,-0.2728,-0.0518,0.6991,-0.6900,0.0540,0.5631,0.835181,0.093326,0.536388,-0.077787,771888.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3167,-0.1446,0.6378,-0.2732,-0.0517,0.6990,-0.6900,0.0540,0.5631,0.835186,0.092993,0.536426,-0.077875,771905.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3167,-0.1446,0.6378,-0.2732,-0.0517,0.6990,-0.6900,0.0541,0.5631,0.835163,0.092842,0.536454,-0.078100,771922.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3168,-0.1446,0.6378,-0.2733,-0.0516,0.6990,-0.6900,0.0541,0.5630,0.835215,0.092779,0.536385,-0.078101,771939.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3168,-0.1446,0.6378,-0.2733,-0.0516,0.6990,-0.6900,0.0541,0.5630,0.835173,0.092718,0.536439,-0.078244,771955.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3169,-0.1445,0.6378,-0.2733,-0.0516,0.6990,-0.6900,0.0541,0.5630,0.835160,0.092607,0.536487,-0.078192,771972.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3169,-0.1445,0.6378,-0.2733,-0.0516,0.6990,-0.6900,0.0541,0.5630,0.835154,0.092671,0.536484,-0.078203,771988.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3170,-0.1444,0.6378,-0.2734,-0.0515,0.6990,-0.6900,0.0542,0.5630,0.835105,0.092680,0.536561,-0.078183,772006.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3172,-0.1443,0.6378,-0.2736,-0.0513,0.6990,-0.6900,0.0542,0.5630,0.835041,0.092669,0.536654,-0.078242,772022.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3172,-0.1443,0.6378,-0.2736,-0.0513,0.6990,-0.6900,0.0541,0.5630,0.835073,0.092768,0.536561,-0.078420,772039.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3172,-0.1443,0.6378,-0.2736,-0.0513,0.6990,-0.6900,0.0541,0.5631,0.835059,0.092863,0.536563,-0.078448,772056.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3169,-0.1441,0.6381,-0.2734,-0.0511,0.6993,-0.6900,0.0540,0.5631,0.835147,0.093048,0.536405,-0.078370,772071.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3168,-0.1440,0.6381,-0.2732,-0.0511,0.6993,-0.6900,0.0540,0.5631,0.835156,0.093257,0.536360,-0.078332,772089.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3168,-0.1440,0.6381,-0.2733,-0.0511,0.6993,-0.6900,0.0540,0.5632,0.835275,0.093414,0.536160,-0.078250,772105.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3168,-0.1440,0.6381,-0.2733,-0.0511,0.6994,-0.6900,0.0540,0.5632,0.835319,0.093588,0.536063,-0.078227,772122.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3168,-0.1440,0.6381,-0.2733,-0.0510,0.6994,-0.6900,0.0539,0.5632,0.835360,0.093525,0.536006,-0.078257,772139.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3145,-0.1444,0.6386,-0.2710,-0.0514,0.6999,-0.6900,0.0538,0.5633,0.835421,0.093587,0.535887,-0.078352,772156.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3145,-0.1444,0.6386,-0.2710,-0.0514,0.6999,-0.6900,0.0538,0.5633,0.835466,0.093538,0.535801,-0.078511,772172.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3145,-0.1444,0.6386,-0.2711,-0.0514,0.6999,-0.6900,0.0538,0.5634,0.835565,0.093658,0.535635,-0.078448,772188.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1449,0.6393,-0.2694,-0.0520,0.7007,-0.6900,0.0537,0.5635,0.835731,0.093601,0.535442,-0.078069,772206.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1449,0.6393,-0.2695,-0.0520,0.7007,-0.6899,0.0537,0.5635,0.835883,0.093554,0.535242,-0.077872,772222.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1451,0.6396,-0.2687,-0.0522,0.7009,-0.6899,0.0536,0.5635,0.835803,0.093601,0.535336,-0.078023,772238.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1451,0.6396,-0.2687,-0.0522,0.7010,-0.6898,0.0536,0.5635,0.835740,0.093849,0.535370,-0.078163,772256.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1451,0.6396,-0.2687,-0.0522,0.7009,-0.6898,0.0536,0.5635,0.835597,0.094067,0.535528,-0.078348,772271.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1451,0.6396,-0.2687,-0.0522,0.7009,-0.6897,0.0536,0.5636,0.835517,0.094363,0.535587,-0.078443,772289.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1452,0.6397,-0.2686,-0.0522,0.7010,-0.6896,0.0537,0.5636,0.835428,0.094579,0.535698,-0.078380,772305.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1448,0.6398,-0.2686,-0.0519,0.7010,-0.6896,0.0537,0.5637,0.835445,0.094561,0.535699,-0.078203,772322.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1448,0.6398,-0.2686,-0.0519,0.7011,-0.6898,0.0537,0.5637,0.835468,0.094393,0.535689,-0.078237,772338.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1448,0.6398,-0.2686,-0.0519,0.7010,-0.6898,0.0536,0.5637,0.835405,0.094255,0.535779,-0.078454,772355.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1445,0.6404,-0.2686,-0.0516,0.7017,-0.6898,0.0536,0.5637,0.835430,0.093997,0.535752,-0.078681,772373.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1443,0.6399,-0.2688,-0.0513,0.7012,-0.6898,0.0535,0.5637,0.835495,0.093798,0.535671,-0.078785,772388.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1443,0.6399,-0.2688,-0.0513,0.7012,-0.6898,0.0535,0.5637,0.835520,0.093903,0.535622,-0.078726,772405.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1440,0.6400,-0.2688,-0.0510,0.7013,-0.6898,0.0534,0.5638,0.835472,0.094083,0.535680,-0.078631,772421.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1440,0.6400,-0.2688,-0.0510,0.7013,-0.6898,0.0534,0.5638,0.835397,0.094468,0.535771,-0.078341,772438.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1435,0.6402,-0.2688,-0.0505,0.7014,-0.6898,0.0534,0.5639,0.835339,0.094640,0.535846,-0.078240,772456.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1435,0.6402,-0.2688,-0.0505,0.7014,-0.6898,0.0533,0.5640,0.835338,0.094700,0.535879,-0.077949,772471.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1430,0.6403,-0.2688,-0.0501,0.7015,-0.6897,0.0533,0.5641,0.835346,0.094823,0.535873,-0.077763,772489.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1430,0.6403,-0.2688,-0.0501,0.7015,-0.6897,0.0532,0.5642,0.835297,0.094886,0.535893,-0.078063,772505.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3124,-0.1431,0.6403,-0.2689,-0.0501,0.7016,-0.6897,0.0531,0.5642,0.835239,0.095074,0.535884,-0.078523,772522.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3124,-0.1431,0.6403,-0.2689,-0.0501,0.7016,-0.6896,0.0530,0.5643,0.835206,0.095388,0.535829,-0.078861,772538.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1426,0.6404,-0.2688,-0.0497,0.7017,-0.6896,0.0529,0.5644,0.835347,0.095608,0.535581,-0.078792,772555.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3123,-0.1426,0.6404,-0.2689,-0.0497,0.7017,-0.6895,0.0528,0.5645,0.835511,0.095658,0.535330,-0.078692,772572.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3122,-0.1420,0.6405,-0.2689,-0.0491,0.7018,-0.6895,0.0527,0.5647,0.835641,0.095965,0.535075,-0.078681,772588.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3122,-0.1420,0.6405,-0.2689,-0.0491,0.7019,-0.6894,0.0526,0.5648,0.835787,0.096239,0.534778,-0.078804,772605.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3122,-0.1419,0.6406,-0.2689,-0.0490,0.7020,-0.6893,0.0525,0.5649,0.835806,0.096761,0.534620,-0.079034,772625.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3122,-0.1419,0.6406,-0.2689,-0.0490,0.7020,-0.6893,0.0524,0.5650,0.835806,0.097143,0.534509,-0.079316,772640.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1418,0.6407,-0.2688,-0.0489,0.7021,-0.6892,0.0523,0.5651,0.835740,0.097226,0.534582,-0.079417,772655.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3121,-0.1418,0.6407,-0.2688,-0.0489,0.7021,-0.6892,0.0523,0.5651,0.835661,0.097425,0.534686,-0.079309,772673.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1403,0.6401,-0.2692,-0.0473,0.7014,-0.6891,0.0523,0.5651,0.835566,0.097601,0.534823,-0.079171,772689.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1403,0.6401,-0.2692,-0.0473,0.7013,-0.6890,0.0522,0.5651,0.835322,0.097927,0.535157,-0.079088,772705.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1383,0.6392,-0.2704,-0.0454,0.7005,-0.6890,0.0522,0.5651,0.835142,0.097865,0.535461,-0.079005,772722.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1383,0.6392,-0.2704,-0.0454,0.7005,-0.6889,0.0522,0.5651,0.834972,0.097804,0.535743,-0.078969,772738.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3138,-0.1383,0.6393,-0.2703,-0.0454,0.7005,-0.6889,0.0523,0.5651,0.834961,0.097586,0.535801,-0.078960,772755.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3138,-0.1383,0.6393,-0.2703,-0.0454,0.7005,-0.6889,0.0523,0.5652,0.835029,0.097503,0.535732,-0.078807,772771.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1382,0.6393,-0.2704,-0.0453,0.7006,-0.6888,0.0523,0.5652,0.835114,0.097525,0.535592,-0.078836,772788.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1382,0.6393,-0.2704,-0.0453,0.7006,-0.6888,0.0522,0.5653,0.835122,0.097604,0.535565,-0.078829,772805.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1382,0.6393,-0.2704,-0.0453,0.7006,-0.6888,0.0522,0.5653,0.835126,0.097724,0.535512,-0.079005,772821.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1382,0.6393,-0.2704,-0.0453,0.7006,-0.6888,0.0522,0.5653,0.835133,0.097758,0.535482,-0.079093,772838.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1380,0.6392,-0.2704,-0.0450,0.7004,-0.6887,0.0522,0.5653,0.835024,0.097867,0.535623,-0.079148,772854.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1380,0.6392,-0.2704,-0.0450,0.7004,-0.6887,0.0522,0.5653,0.834895,0.097964,0.535814,-0.079105,772871.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3139,-0.1380,0.6392,-0.2704,-0.0450,0.7004,-0.6886,0.0522,0.5652,0.834792,0.098135,0.535981,-0.078848,772887.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3137,-0.1378,0.6389,-0.2701,-0.0448,0.7001,-0.6886,0.0521,0.5651,0.834667,0.098152,0.536178,-0.078803,772904.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3137,-0.1378,0.6389,-0.2701,-0.0448,0.7001,-0.6885,0.0521,0.5651,0.834521,0.097947,0.536429,-0.078899,772921.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3114,-0.1379,0.6379,-0.2678,-0.0449,0.6990,-0.6885,0.0521,0.5651,0.834329,0.097784,0.536691,-0.079353,772938.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3104,-0.1382,0.6376,-0.2667,-0.0453,0.6988,-0.6884,0.0521,0.5651,0.834328,0.097818,0.536685,-0.079359,772955.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3104,-0.1382,0.6376,-0.2667,-0.0453,0.6988,-0.6884,0.0521,0.5651,0.834469,0.097924,0.536456,-0.079292,772971.30,,,,,,,,,,,,,,,,,,,,,,,,,,
