Format Version,1.23,Take Name,kb_qpz,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-10-28 06.10.32.672 PM,Total Frames in Take,6538,Total Exported Frames,6538,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4547,37.891667,-0.218518,-0.144309,-0.288392,-0.921008,-0.093229,1.140353,0.519640,0.058841,0.995207,0.709351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143504,1.123725,0.533408,-0.079779,1.128708,0.550705,-0.109531,1.165900,0.536510,-0.065136,1.170011,0.516357
4548,37.900000,-0.219127,-0.145510,-0.288709,-0.920575,-0.093830,1.140145,0.519860,0.058897,0.995229,0.709355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.144010,1.123470,0.533794,-0.080340,1.128483,0.550850,-0.110121,1.165623,0.536732,-0.065771,1.169866,0.516565
4549,37.908333,-0.218737,-0.145869,-0.290573,-0.920024,-0.094369,1.139836,0.520024,0.058931,0.995248,0.709370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.144555,1.122900,0.533874,-0.080768,1.128253,0.551060,-0.110761,1.165340,0.536991,-0.066429,1.169621,0.516669
4550,37.916667,-0.218735,-0.146427,-0.291923,-0.919508,-0.094912,1.139604,0.520232,0.058933,0.995280,0.709401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145007,1.122515,0.534112,-0.081308,1.128084,0.551233,-0.111356,1.165029,0.537231,-0.067060,1.169465,0.516871
4551,37.925000,-0.219155,-0.147924,-0.291839,-0.919195,-0.095470,1.139410,0.520489,0.058910,0.995311,0.709448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145455,1.122332,0.534545,-0.081731,1.127832,0.551451,-0.111949,1.164864,0.537485,-0.067670,1.169279,0.517071
4552,37.933333,-0.219035,-0.147700,-0.294079,-0.918546,-0.095979,1.139054,0.520640,0.058829,0.995374,0.709564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145988,1.121746,0.534621,-0.082235,1.127553,0.551623,-0.112490,1.164305,0.537619,-0.068306,1.169108,0.517283
4553,37.941667,-0.218654,-0.149020,-0.294768,-0.918202,-0.096545,1.138792,0.520894,0.058694,0.995414,0.709685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.146496,1.121425,0.534996,-0.082698,1.127391,0.551845,-0.113097,1.163960,0.537872,-0.068935,1.168900,0.517465
4554,37.950000,-0.219096,-0.149612,-0.295809,-0.917666,-0.097042,1.138551,0.521127,0.058566,0.995421,0.709796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.146855,1.121109,0.535277,-0.083164,1.127104,0.552068,-0.113675,1.163639,0.538121,-0.069531,1.168740,0.517696
4555,37.958333,-0.219177,-0.150644,-0.296043,-0.917402,-0.097654,1.138310,0.521340,0.058423,0.995453,0.709925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147451,1.120757,0.535566,-0.083689,1.126909,0.552244,-0.114270,1.163483,0.538409,-0.070172,1.168477,0.517839
4556,37.966667,-0.219342,-0.151156,-0.297421,-0.916832,-0.098132,1.138021,0.521579,0.058281,0.995532,0.710068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147879,1.120297,0.535804,-0.084064,1.126585,0.552513,-0.114830,1.163194,0.538676,-0.070763,1.168279,0.518058
4557,37.975000,-0.219352,-0.152017,-0.298484,-0.916342,-0.098654,1.137774,0.521840,0.058145,0.995544,0.710274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148273,1.119947,0.536147,-0.084570,1.126365,0.552741,-0.115428,1.162880,0.538955,-0.071358,1.168107,0.518285
4558,37.983333,-0.218906,-0.152849,-0.299490,-0.915982,-0.099170,1.137478,0.522107,0.057974,0.995514,0.710501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148835,1.119530,0.536462,-0.084946,1.126178,0.553006,-0.115978,1.162505,0.539212,-0.071939,1.167886,0.518517
4559,37.991667,-0.216139,-0.149876,-0.310091,-0.913600,-0.099277,1.136842,0.522195,0.057876,0.995399,0.710668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148724,1.117329,0.535905,-0.085450,1.125825,0.553192,-0.116512,1.162134,0.539472,-0.072557,1.167686,0.518759
4560,38.000000,-0.220380,-0.154007,-0.300927,-0.914963,-0.100246,1.136968,0.522597,0.057782,0.995344,0.710822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.149727,1.118792,0.537062,-0.085977,1.125578,0.553403,-0.117104,1.161974,0.539806,-0.073124,1.167466,0.519026
4561,38.008333,-0.217413,-0.152376,-0.309216,-0.913180,-0.100427,1.136417,0.522794,0.057720,0.995228,0.710989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.149809,1.117062,0.536808,-0.086347,1.125385,0.553684,-0.117638,1.161566,0.540099,-0.073715,1.167242,0.519290
4562,38.016667,-0.217494,-0.152731,-0.310989,-0.912500,-0.100924,1.136057,0.523057,0.057653,0.995085,0.711216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.150180,1.116413,0.537074,-0.086880,1.125063,0.553898,-0.118231,1.161232,0.540431,-0.074294,1.166960,0.519559
4563,38.025000,-0.217521,-0.153189,-0.312681,-0.911838,-0.101402,1.135669,0.523327,0.057599,0.994865,0.711436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.150574,1.115806,0.537378,-0.087373,1.124682,0.554166,-0.118717,1.160772,0.540696,-0.074895,1.166721,0.519829
4564,38.033333,-0.216361,-0.153637,-0.313846,-0.911638,-0.101853,1.135388,0.523668,0.057576,0.994713,0.711648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.150978,1.115467,0.537688,-0.087754,1.124573,0.554513,-0.119291,1.160442,0.541040,-0.075445,1.166432,0.520128
4565,38.041667,-0.219874,-0.156746,-0.308449,-0.912110,-0.102673,1.135240,0.524027,0.057538,0.994542,0.711910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151796,1.116128,0.538575,-0.088250,1.124111,0.554755,-0.119823,1.160018,0.541369,-0.076067,1.166160,0.520402
4566,38.050000,-0.218176,-0.155411,-0.314005,-0.910850,-0.102983,1.134743,0.524285,0.057590,0.994239,0.712135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151995,1.114806,0.538485,-0.088694,1.123810,0.555070,-0.120424,1.159697,0.541753,-0.076641,1.165843,0.520710
4567,38.058333,-0.218493,-0.155760,-0.315535,-0.910185,-0.103470,1.134376,0.524617,0.057638,0.994024,0.712434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.152398,1.114187,0.538815,-0.089142,1.123402,0.555403,-0.120998,1.159366,0.542132,-0.077217,1.165576,0.521040
4568,38.066667,-0.220398,-0.157894,-0.312121,-0.910535,-0.104166,1.134124,0.524991,0.057695,0.993812,0.712652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.153140,1.114528,0.539551,-0.089613,1.123028,0.555695,-0.121487,1.158800,0.542441,-0.077789,1.165269,0.521362
4569,38.075000,-0.219920,-0.158452,-0.313775,-0.909985,-0.104645,1.133766,0.525338,0.057781,0.993478,0.712829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.153561,1.113922,0.539904,-0.090057,1.122786,0.556005,-0.122034,1.158467,0.542824,-0.078374,1.164954,0.521702
4570,38.083333,-0.218986,-0.157195,-0.318626,-0.908742,-0.104983,1.133240,0.525625,0.057854,0.993267,0.712988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.153779,1.112712,0.539907,-0.090543,1.122369,0.556339,-0.122573,1.157988,0.543190,-0.078961,1.164646,0.522072
4571,38.091667,-0.219195,-0.157534,-0.319933,-0.908174,-0.105456,1.132822,0.525983,0.057956,0.993040,0.713131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.154184,1.112118,0.540272,-0.090992,1.121951,0.556687,-0.123103,1.157531,0.543577,-0.079515,1.164316,0.522437
4572,38.100000,-0.221874,-0.159453,-0.315729,-0.908659,-0.106191,1.132631,0.526400,0.058013,0.992857,0.713236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.154919,1.112596,0.541014,-0.091469,1.121506,0.557032,-0.123687,1.157156,0.543997,-0.080092,1.163979,0.522805
4573,38.108333,-0.222352,-0.161065,-0.314750,-0.908598,-0.106758,1.132310,0.526812,0.058095,0.992699,0.713305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.155447,1.112488,0.541652,-0.091917,1.121251,0.557348,-0.124200,1.156625,0.544382,-0.080640,1.163644,0.523185
4574,38.116667,-0.221859,-0.160185,-0.318539,-0.907553,-0.107110,1.131824,0.527162,0.058195,0.992515,0.713341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.155710,1.111469,0.541790,-0.092359,1.120821,0.557735,-0.124715,1.156184,0.544800,-0.081185,1.163326,0.523599
4575,38.125000,-0.223059,-0.160745,-0.318838,-0.907055,-0.107643,1.131503,0.527572,0.058265,0.992396,0.713375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.156140,1.111016,0.542247,-0.092869,1.120391,0.558096,-0.125254,1.155955,0.545316,-0.081746,1.163010,0.524010
4576,38.133333,-0.224308,-0.161909,-0.316823,-0.907246,-0.108202,1.131149,0.528000,0.058339,0.992267,0.713410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.156722,1.111063,0.542857,-0.093227,1.119924,0.558509,-0.125743,1.155379,0.545702,-0.082258,1.162630,0.524415
4577,38.141667,-0.223924,-0.162356,-0.318169,-0.906790,-0.108661,1.130707,0.528417,0.058438,0.992144,0.713441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.157180,1.110450,0.543294,-0.093658,1.119610,0.558896,-0.126224,1.154843,0.546119,-0.082787,1.162268,0.524837
4578,38.150000,-0.224019,-0.162697,-0.319697,-0.906167,-0.109074,1.130267,0.528823,0.058594,0.991918,0.713453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.157527,1.109804,0.543677,-0.094008,1.119205,0.559283,-0.126738,1.154404,0.546580,-0.083298,1.161876,0.525256
4579,38.158333,-0.224624,-0.163360,-0.319818,-0.905855,-0.109540,1.129837,0.529257,0.058690,0.991789,0.713457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.157929,1.109392,0.544194,-0.094434,1.118727,0.559696,-0.127201,1.153880,0.547025,-0.083790,1.161503,0.525677
4580,38.166667,-0.225265,-0.164081,-0.320414,-0.905355,-0.109966,1.129384,0.529663,0.058797,0.991623,0.713459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.158282,1.108867,0.544653,-0.094787,1.118268,0.560057,-0.127649,1.153376,0.547482,-0.084282,1.161075,0.526091
4581,38.175000,-0.225905,-0.164139,-0.321591,-0.904767,-0.110357,1.128941,0.530093,0.058870,0.991522,0.713480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.158619,1.108185,0.545044,-0.095186,1.117783,0.560466,-0.128062,1.153006,0.548004,-0.084736,1.160679,0.526540
4582,38.183333,-0.226247,-0.164279,-0.323153,-0.904100,-0.110730,1.128452,0.530473,0.058920,0.991419,0.713516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.158918,1.107512,0.545421,-0.095608,1.117342,0.560797,-0.128460,1.152386,0.548413,-0.085189,1.160295,0.526972
4583,38.191667,-0.226158,-0.164462,-0.324353,-0.903659,-0.111072,1.128001,0.530936,0.058959,0.991334,0.713558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.159235,1.106933,0.545858,-0.095845,1.116891,0.561285,-0.128907,1.151915,0.548875,-0.085618,1.159906,0.527445
4584,38.200000,-0.227015,-0.165555,-0.322707,-0.903834,-0.111536,1.127658,0.531397,0.058983,0.991255,0.713612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.159703,1.106905,0.546472,-0.096169,1.116553,0.561691,-0.129294,1.151374,0.549333,-0.086045,1.159496,0.527886
4585,38.208333,-0.227874,-0.165775,-0.324279,-0.903015,-0.111874,1.127187,0.531773,0.059023,0.991151,0.713692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.159961,1.106165,0.546821,-0.096511,1.116056,0.562018,-0.129680,1.150914,0.549817,-0.086460,1.159100,0.528300
4586,38.216667,-0.227961,-0.165643,-0.326556,-0.902196,-0.112124,1.126719,0.532187,0.059070,0.991039,0.713783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160136,1.105352,0.547135,-0.096757,1.115580,0.562455,-0.130020,1.150497,0.550303,-0.086847,1.158737,0.528733
4587,38.225000,-0.228231,-0.165920,-0.327124,-0.901871,-0.112462,1.126266,0.532597,0.059147,0.990878,0.713858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160424,1.104858,0.547567,-0.097105,1.115168,0.562821,-0.130360,1.149946,0.550729,-0.087231,1.158312,0.529172
4588,38.233333,-0.229027,-0.166732,-0.325224,-0.902206,-0.112847,1.125976,0.533079,0.059249,0.990747,0.713932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160846,1.104950,0.548178,-0.097306,1.114830,0.563305,-0.130686,1.149444,0.551176,-0.087571,1.157964,0.529626
4589,38.241667,-0.229779,-0.166908,-0.326379,-0.901565,-0.113109,1.125580,0.533487,0.059338,0.990663,0.713985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161086,1.104349,0.548574,-0.097536,1.114375,0.563698,-0.130969,1.149050,0.551636,-0.087890,1.157664,0.530070
4590,38.250000,-0.230253,-0.167439,-0.327003,-0.901120,-0.113417,1.125199,0.533886,0.059408,0.990614,0.714038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161378,1.103791,0.548992,-0.097804,1.114064,0.564011,-0.131286,1.148720,0.552139,-0.088212,1.157255,0.530482
4591,38.258333,-0.230496,-0.167450,-0.328151,-0.900638,-0.113648,1.124764,0.534285,0.059477,0.990574,0.714079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161527,1.103232,0.549377,-0.098078,1.113593,0.564416,-0.131554,1.148219,0.552549,-0.088512,1.156922,0.530897
4592,38.266667,-0.230974,-0.167774,-0.329185,-0.900078,-0.113856,1.124388,0.534678,0.059549,0.990566,0.714124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161662,1.102679,0.549774,-0.098259,1.113178,0.564785,-0.131791,1.147881,0.552985,-0.088800,1.156595,0.531310
4593,38.275000,-0.232622,-0.168541,-0.327397,-0.900162,-0.114207,1.124218,0.535106,0.059634,0.990555,0.714180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162017,1.102723,0.550284,-0.098467,1.112948,0.565125,-0.132108,1.147695,0.553548,-0.089062,1.156270,0.531732
4594,38.283333,-0.231996,-0.168412,-0.328632,-0.899898,-0.114378,1.123750,0.535500,0.059720,0.990518,0.714230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162198,1.102136,0.550647,-0.098665,1.112536,0.565567,-0.132279,1.147130,0.553884,-0.089312,1.155925,0.532129
4595,38.291667,-0.232821,-0.168889,-0.328830,-0.899523,-0.114632,1.123351,0.535887,0.059825,0.990445,0.714279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162410,1.101728,0.551101,-0.098887,1.112068,0.565930,-0.132496,1.146629,0.554267,-0.089603,1.155599,0.532538
4596,38.300000,-0.232585,-0.169120,-0.330571,-0.898902,-0.114799,1.123019,0.536277,0.059910,0.990437,0.714310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162497,1.101116,0.551453,-0.099076,1.111858,0.566258,-0.132759,1.146339,0.554746,-0.089841,1.155283,0.532942
4597,38.308333,-0.233594,-0.169264,-0.331188,-0.898386,-0.115015,1.122725,0.536668,0.059982,0.990453,0.714334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162669,1.100628,0.551825,-0.099258,1.111482,0.566606,-0.132997,1.146161,0.555242,-0.090082,1.154989,0.533366
4598,38.316667,-0.233256,-0.169251,-0.332215,-0.898097,-0.115198,1.122322,0.537085,0.060039,0.990484,0.714347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162839,1.100114,0.552211,-0.099428,1.111080,0.567076,-0.133227,1.145718,0.555648,-0.090327,1.154685,0.533759
4599,38.325000,-0.233278,-0.169770,-0.332496,-0.897890,-0.115418,1.121976,0.537472,0.060096,0.990527,0.714375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163038,1.099747,0.552660,-0.099662,1.110822,0.567409,-0.133389,1.145270,0.556030,-0.090577,1.154361,0.534154
4600,38.333333,-0.235357,-0.170426,-0.331261,-0.897680,-0.115700,1.121812,0.537879,0.060150,0.990575,0.714417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163261,1.099667,0.553123,-0.099817,1.110481,0.567744,-0.133685,1.145196,0.556608,-0.090792,1.154085,0.534557
4601,38.341667,-0.235455,-0.170438,-0.331864,-0.897429,-0.115866,1.121435,0.538270,0.060220,0.990632,0.714470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163424,1.099222,0.553521,-0.099972,1.110055,0.568164,-0.133836,1.144778,0.556955,-0.091012,1.153801,0.534966
4602,38.350000,-0.235565,-0.171244,-0.331910,-0.897229,-0.116062,1.121140,0.538678,0.060334,0.990676,0.714510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163609,1.098968,0.554022,-0.100098,1.109823,0.568533,-0.134019,1.144351,0.557353,-0.091227,1.153533,0.535358
4603,38.358333,-0.236700,-0.171648,-0.330864,-0.897240,-0.116293,1.120878,0.539059,0.060428,0.990739,0.714575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163796,1.098860,0.554469,-0.100327,1.109483,0.568871,-0.134167,1.144025,0.557783,-0.091429,1.153228,0.535742
4604,38.366667,-0.237425,-0.172095,-0.332016,-0.896537,-0.116433,1.120575,0.539424,0.060500,0.990822,0.714604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163905,1.098341,0.554824,-0.100384,1.109173,0.569199,-0.134356,1.143731,0.558248,-0.091626,1.152972,0.536119
4605,38.375000,-0.236821,-0.172377,-0.332724,-0.896380,-0.116539,1.120277,0.539826,0.060587,0.990901,0.714626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163995,1.097993,0.555248,-0.100462,1.108926,0.569624,-0.134469,1.143388,0.558586,-0.091812,1.152733,0.536515
4606,38.383333,-0.237458,-0.172624,-0.333730,-0.895790,-0.116680,1.119961,0.540196,0.060724,0.990946,0.714641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.164038,1.097498,0.555628,-0.100641,1.108561,0.569959,-0.134660,1.143072,0.559032,-0.091977,1.152495,0.536885
4607,38.391667,-0.237484,-0.173103,-0.334544,-0.895387,-0.116804,1.119685,0.540575,0.060826,0.991061,0.714671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.164123,1.097035,0.555983,-0.100692,1.108334,0.570318,-0.134819,1.142910,0.559509,-0.092171,1.152187,0.537238
4608,38.400000,-0.237756,-0.173921,-0.335011,-0.894981,-0.116931,1.119377,0.540924,0.060921,0.991213,0.714689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.164234,1.096688,0.556423,-0.100757,1.108069,0.570627,-0.134917,1.142475,0.559847,-0.092342,1.151950,0.537584
4609,38.408333,-0.238907,-0.175023,-0.333434,-0.895049,-0.117128,1.119177,0.541283,0.060998,0.991362,0.714684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.164415,1.096784,0.556941,-0.100835,1.107831,0.570928,-0.135019,1.142086,0.560209,-0.092512,1.151700,0.537933
