kbPos,-0.8903,0.1796,-0.9374,kbRot,20.0000,273.7352,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_x,h_y,h_z,p_z,p_y,p_z,head_x,head_y,head_z,head_q_w,head_q_w,head_q_x,head_q_z,t,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8518,0.0793,-0.7839,-0.9120,0.1745,-0.7881,-0.5590,0.2982,-0.9608,0.792208,0.049163,-0.574929,0.198613,1132933.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8518,0.0793,-0.7839,-0.9120,0.1745,-0.7880,-0.5594,0.2979,-0.9619,0.792230,0.048831,-0.574608,0.199533,1132950.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8519,0.0793,-0.7844,-0.9122,0.1745,-0.7884,-0.5597,0.2976,-0.9629,0.792299,0.048516,-0.574230,0.200419,1132967.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8519,0.0793,-0.7844,-0.9122,0.1745,-0.7883,-0.5600,0.2973,-0.9639,0.792461,0.048146,-0.573645,0.201542,1132985.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8518,0.0793,-0.7843,-0.9121,0.1746,-0.7881,-0.5603,0.2970,-0.9648,0.792687,0.047585,-0.572950,0.202758,1133002.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8518,0.0793,-0.7843,-0.9121,0.1746,-0.7880,-0.5606,0.2968,-0.9657,0.793074,0.046916,-0.572110,0.203771,1133019.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8519,0.0792,-0.7848,-0.9122,0.1745,-0.7883,-0.5609,0.2966,-0.9665,0.793580,0.046239,-0.571037,0.204961,1133035.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8519,0.0792,-0.7848,-0.9122,0.1745,-0.7881,-0.5613,0.2964,-0.9673,0.794120,0.045353,-0.569927,0.206152,1133051.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8514,0.0794,-0.7844,-0.9117,0.1747,-0.7874,-0.5615,0.2963,-0.9681,0.794758,0.044440,-0.568662,0.207385,1133068.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8514,0.0794,-0.7844,-0.9118,0.1747,-0.7872,-0.5618,0.2961,-0.9688,0.795366,0.043462,-0.567369,0.208799,1133085.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8514,0.0794,-0.7844,-0.9118,0.1747,-0.7870,-0.5620,0.2957,-0.9697,0.796111,0.042725,-0.565938,0.209991,1133102.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8514,0.0794,-0.7844,-0.9118,0.1747,-0.7868,-0.5622,0.2956,-0.9704,0.796954,0.042129,-0.564504,0.210772,1133119.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8537,0.0766,-0.7801,-0.9141,0.1718,-0.7823,-0.5625,0.2954,-0.9710,0.797935,0.041484,-0.562863,0.211578,1133136.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8537,0.0766,-0.7801,-0.9141,0.1718,-0.7820,-0.5627,0.2953,-0.9716,0.798909,0.040640,-0.561204,0.212470,1133153.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8537,0.0766,-0.7801,-0.9141,0.1718,-0.7817,-0.5629,0.2952,-0.9721,0.799916,0.039720,-0.559452,0.213473,1133170.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8546,0.0757,-0.7792,-0.9150,0.1710,-0.7806,-0.5632,0.2950,-0.9726,0.800822,0.038748,-0.557804,0.214564,1133187.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8555,0.0746,-0.7787,-0.9159,0.1698,-0.7798,-0.5633,0.2949,-0.9731,0.801713,0.037919,-0.556101,0.215800,1133205.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8555,0.0746,-0.7787,-0.9159,0.1698,-0.7795,-0.5636,0.2946,-0.9737,0.802583,0.037163,-0.554404,0.217061,1133222.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8552,0.0745,-0.7785,-0.9156,0.1698,-0.7791,-0.5638,0.2944,-0.9742,0.803482,0.036667,-0.552661,0.218261,1133238.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8552,0.0745,-0.7785,-0.9156,0.1698,-0.7788,-0.5641,0.2942,-0.9748,0.804395,0.036046,-0.550936,0.219362,1133254.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8507,0.0777,-0.7772,-0.9111,0.1729,-0.7773,-0.5642,0.2939,-0.9752,0.805219,0.035437,-0.549289,0.220563,1133271.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8507,0.0777,-0.7772,-0.9111,0.1729,-0.7770,-0.5645,0.2937,-0.9757,0.806015,0.034940,-0.547668,0.221763,1133287.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8506,0.0778,-0.7779,-0.9110,0.1731,-0.7775,-0.5646,0.2935,-0.9761,0.806802,0.034749,-0.546125,0.222735,1133303.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8506,0.0778,-0.7779,-0.9110,0.1731,-0.7773,-0.5649,0.2933,-0.9765,0.807672,0.034935,-0.544603,0.223276,1133320.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8477,0.0798,-0.7779,-0.9081,0.1750,-0.7771,-0.5650,0.2931,-0.9767,0.808562,0.035225,-0.543162,0.223523,1133336.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8477,0.0798,-0.7779,-0.9081,0.1750,-0.7768,-0.5652,0.2929,-0.9771,0.809394,0.035474,-0.541778,0.223831,1133351.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8474,0.0799,-0.7780,-0.9078,0.1751,-0.7767,-0.5653,0.2927,-0.9776,0.810149,0.035639,-0.540505,0.224150,1133368.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8474,0.0799,-0.7780,-0.9078,0.1751,-0.7766,-0.5656,0.2925,-0.9781,0.810715,0.035398,-0.539575,0.224381,1133383.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8471,0.0801,-0.7774,-0.9075,0.1753,-0.7759,-0.5658,0.2922,-0.9786,0.811229,0.035142,-0.538660,0.224764,1133400.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8471,0.0801,-0.7774,-0.9075,0.1753,-0.7757,-0.5661,0.2920,-0.9792,0.811677,0.034812,-0.537661,0.225587,1133416.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8463,0.0803,-0.7759,-0.9067,0.1755,-0.7740,-0.5663,0.2915,-0.9802,0.812047,0.034622,-0.536642,0.226709,1133431.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8463,0.0803,-0.7759,-0.9067,0.1755,-0.7739,-0.5666,0.2912,-0.9809,0.812354,0.034405,-0.535675,0.227927,1133447.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8459,0.0802,-0.7754,-0.9063,0.1755,-0.7733,-0.5668,0.2908,-0.9815,0.812569,0.034174,-0.534785,0.229280,1133465.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8459,0.0802,-0.7754,-0.9063,0.1755,-0.7731,-0.5670,0.2906,-0.9823,0.812803,0.033648,-0.533922,0.230537,1133481.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8459,0.0798,-0.7753,-0.9062,0.1751,-0.7729,-0.5673,0.2904,-0.9830,0.812951,0.032955,-0.533231,0.231712,1133498.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8459,0.0798,-0.7753,-0.9062,0.1751,-0.7728,-0.5676,0.2901,-0.9838,0.813066,0.032116,-0.532598,0.232878,1133513.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8457,0.0795,-0.7751,-0.9061,0.1747,-0.7726,-0.5678,0.2897,-0.9850,0.812990,0.031075,-0.532232,0.234117,1133530.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8457,0.0795,-0.7751,-0.9061,0.1747,-0.7725,-0.5681,0.2895,-0.9860,0.812925,0.030343,-0.531916,0.235155,1133546.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8456,0.0794,-0.7748,-0.9059,0.1746,-0.7721,-0.5683,0.2892,-0.9869,0.812876,0.029600,-0.531663,0.235990,1133563.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8456,0.0794,-0.7748,-0.9059,0.1746,-0.7721,-0.5686,0.2890,-0.9879,0.812793,0.029141,-0.531470,0.236766,1133579.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8452,0.0795,-0.7743,-0.9055,0.1748,-0.7716,-0.5688,0.2888,-0.9888,0.812715,0.028594,-0.531316,0.237447,1133596.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8452,0.0795,-0.7743,-0.9055,0.1748,-0.7716,-0.5690,0.2885,-0.9899,0.812518,0.027781,-0.531276,0.238305,1133612.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8453,0.0795,-0.7750,-0.9056,0.1747,-0.7723,-0.5693,0.2882,-0.9911,0.812238,0.026792,-0.531390,0.239116,1133630.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8453,0.0795,-0.7750,-0.9056,0.1747,-0.7723,-0.5695,0.2880,-0.9922,0.811969,0.025815,-0.531567,0.239745,1133646.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8451,0.0799,-0.7749,-0.9054,0.1752,-0.7722,-0.5698,0.2879,-0.9935,0.811736,0.024865,-0.531656,0.240434,1133663.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8451,0.0799,-0.7749,-0.9054,0.1752,-0.7722,-0.5700,0.2877,-0.9945,0.811485,0.023861,-0.531792,0.241081,1133679.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8450,0.0803,-0.7752,-0.9053,0.1756,-0.7725,-0.5701,0.2876,-0.9954,0.811224,0.022890,-0.531885,0.241846,1133695.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8450,0.0803,-0.7752,-0.9053,0.1756,-0.7725,-0.5704,0.2874,-0.9965,0.810900,0.022068,-0.532019,0.242715,1133712.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8450,0.0806,-0.7758,-0.9054,0.1759,-0.7732,-0.5705,0.2872,-0.9974,0.810423,0.021125,-0.532296,0.243781,1133730.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8450,0.0806,-0.7758,-0.9054,0.1759,-0.7732,-0.5708,0.2870,-0.9985,0.809829,0.020163,-0.532784,0.244769,1133746.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8438,0.0822,-0.7766,-0.9042,0.1774,-0.7741,-0.5709,0.2868,-0.9995,0.809292,0.019581,-0.533240,0.245597,1133763.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8438,0.0822,-0.7766,-0.9042,0.1774,-0.7742,-0.5711,0.2865,-1.0005,0.808907,0.019324,-0.533466,0.246395,1133779.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8434,0.0827,-0.7780,-0.9038,0.1780,-0.7757,-0.5712,0.2864,-1.0012,0.808465,0.018927,-0.533791,0.247170,1133796.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8434,0.0827,-0.7780,-0.9038,0.1780,-0.7757,-0.5713,0.2863,-1.0020,0.808023,0.018450,-0.534019,0.248160,1133813.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8428,0.0836,-0.7795,-0.9032,0.1788,-0.7772,-0.5713,0.2862,-1.0026,0.807513,0.017972,-0.534368,0.249099,1133829.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8428,0.0836,-0.7795,-0.9032,0.1788,-0.7773,-0.5714,0.2860,-1.0032,0.807032,0.017685,-0.534767,0.249821,1133846.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8434,0.0833,-0.7781,-0.9037,0.1786,-0.7759,-0.5714,0.2860,-1.0038,0.806696,0.017562,-0.535090,0.250224,1133862.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8434,0.0833,-0.7781,-0.9037,0.1786,-0.7760,-0.5715,0.2859,-1.0043,0.806536,0.017755,-0.535317,0.250241,1133880.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8476,0.0794,-0.7732,-0.9080,0.1746,-0.7711,-0.5714,0.2858,-1.0047,0.806429,0.018002,-0.535458,0.250267,1133896.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8476,0.0794,-0.7732,-0.9080,0.1746,-0.7711,-0.5713,0.2858,-1.0051,0.806223,0.018059,-0.535696,0.250417,1133912.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8491,0.0778,-0.7714,-0.9095,0.1731,-0.7693,-0.5712,0.2858,-1.0055,0.805984,0.017875,-0.536144,0.250241,1133929.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8491,0.0778,-0.7714,-0.9095,0.1731,-0.7694,-0.5712,0.2858,-1.0059,0.805759,0.017706,-0.536589,0.250024,1133946.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8528,0.0723,-0.7655,-0.9132,0.1676,-0.7636,-0.5711,0.2859,-1.0062,0.805460,0.017508,-0.537078,0.249952,1133963.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8528,0.0723,-0.7655,-0.9132,0.1676,-0.7637,-0.5710,0.2860,-1.0066,0.805343,0.017309,-0.537448,0.249546,1133981.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8529,0.0723,-0.7662,-0.9133,0.1676,-0.7645,-0.5709,0.2862,-1.0068,0.805202,0.017201,-0.537821,0.249207,1133997.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8529,0.0723,-0.7662,-0.9133,0.1676,-0.7645,-0.5707,0.2863,-1.0071,0.805142,0.017261,-0.538064,0.248869,1134014.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8531,0.0724,-0.7666,-0.9135,0.1677,-0.7648,-0.5705,0.2864,-1.0072,0.804949,0.017365,-0.538363,0.248839,1134032.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8531,0.0724,-0.7666,-0.9135,0.1677,-0.7649,-0.5703,0.2865,-1.0074,0.804711,0.017310,-0.538718,0.248845,1134048.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8524,0.0740,-0.7667,-0.9128,0.1693,-0.7651,-0.5700,0.2866,-1.0075,0.804449,0.017471,-0.539113,0.248824,1134065.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8524,0.0740,-0.7667,-0.9128,0.1693,-0.7651,-0.5698,0.2866,-1.0077,0.804159,0.017647,-0.539613,0.248666,1134081.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8473,0.0808,-0.7702,-0.9077,0.1761,-0.7687,-0.5695,0.2867,-1.0078,0.803877,0.017961,-0.540176,0.248334,1134098.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8473,0.0808,-0.7702,-0.9077,0.1761,-0.7688,-0.5693,0.2867,-1.0080,0.803565,0.018261,-0.540833,0.247891,1134114.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8473,0.0808,-0.7702,-0.9077,0.1761,-0.7689,-0.5690,0.2867,-1.0080,0.803203,0.018516,-0.541550,0.247480,1134131.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8468,0.0811,-0.7709,-0.9072,0.1763,-0.7698,-0.5688,0.2868,-1.0082,0.802729,0.018831,-0.542450,0.247024,1134149.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8468,0.0811,-0.7709,-0.9072,0.1763,-0.7700,-0.5685,0.2869,-1.0082,0.802175,0.018953,-0.543497,0.246511,1134166.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8462,0.0812,-0.7713,-0.9066,0.1765,-0.7705,-0.5683,0.2871,-1.0084,0.801675,0.019208,-0.544420,0.246081,1134183.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8462,0.0812,-0.7713,-0.9066,0.1765,-0.7706,-0.5679,0.2872,-1.0084,0.801106,0.019805,-0.545500,0.245493,1134199.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8458,0.0814,-0.7715,-0.9062,0.1766,-0.7710,-0.5677,0.2873,-1.0085,0.800541,0.020496,-0.546580,0.244876,1134215.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8458,0.0814,-0.7715,-0.9062,0.1766,-0.7712,-0.5673,0.2875,-1.0084,0.799933,0.021324,-0.547729,0.244224,1134232.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8453,0.0814,-0.7716,-0.9057,0.1767,-0.7715,-0.5671,0.2877,-1.0086,0.799222,0.021927,-0.549187,0.243223,1134248.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8453,0.0814,-0.7716,-0.9057,0.1767,-0.7719,-0.5668,0.2880,-1.0087,0.798234,0.022518,-0.551206,0.241843,1134264.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8448,0.0817,-0.7717,-0.9052,0.1769,-0.7723,-0.5667,0.2881,-1.0090,0.797014,0.023338,-0.553484,0.240582,1134281.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8448,0.0817,-0.7717,-0.9052,0.1769,-0.7726,-0.5665,0.2882,-1.0091,0.795713,0.024812,-0.555829,0.239334,1134297.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8442,0.0819,-0.7716,-0.9046,0.1771,-0.7729,-0.5663,0.2883,-1.0095,0.794315,0.026280,-0.558283,0.238104,1134314.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8442,0.0819,-0.7716,-0.9046,0.1771,-0.7733,-0.5660,0.2884,-1.0096,0.792839,0.027702,-0.560726,0.237119,1134331.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8437,0.0821,-0.7716,-0.9040,0.1774,-0.7736,-0.5658,0.2885,-1.0100,0.791164,0.029084,-0.563321,0.236396,1134347.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8437,0.0821,-0.7716,-0.9040,0.1774,-0.7741,-0.5655,0.2886,-1.0103,0.789384,0.031011,-0.566229,0.235150,1134363.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8428,0.0828,-0.7720,-0.9031,0.1780,-0.7749,-0.5652,0.2886,-1.0108,0.787623,0.033220,-0.569085,0.233855,1134381.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8428,0.0828,-0.7720,-0.9031,0.1780,-0.7754,-0.5648,0.2887,-1.0112,0.785660,0.035232,-0.572096,0.232816,1134397.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8419,0.0836,-0.7725,-0.9022,0.1789,-0.7764,-0.5645,0.2888,-1.0118,0.783563,0.036734,-0.575359,0.231608,1134413.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8419,0.0836,-0.7725,-0.9021,0.1789,-0.7769,-0.5641,0.2888,-1.0122,0.781395,0.038455,-0.578819,0.230028,1134430.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8412,0.0841,-0.7727,-0.9015,0.1793,-0.7776,-0.5637,0.2889,-1.0129,0.779196,0.040270,-0.582227,0.228570,1134447.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8412,0.0841,-0.7727,-0.9014,0.1793,-0.7782,-0.5633,0.2890,-1.0136,0.776797,0.041663,-0.585787,0.227385,1134463.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8393,0.0860,-0.7754,-0.8994,0.1813,-0.7816,-0.5629,0.2891,-1.0144,0.774158,0.043357,-0.589596,0.226221,1134483.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8393,0.0860,-0.7754,-0.8993,0.1813,-0.7822,-0.5624,0.2890,-1.0154,0.771573,0.045502,-0.593246,0.225086,1134500.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8377,0.0872,-0.7774,-0.8977,0.1825,-0.7847,-0.5619,0.2890,-1.0162,0.768877,0.047440,-0.596985,0.224025,1134516.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8377,0.0872,-0.7774,-0.8976,0.1825,-0.7853,-0.5614,0.2890,-1.0172,0.766330,0.049221,-0.600560,0.222809,1134534.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8364,0.0883,-0.7790,-0.8962,0.1836,-0.7875,-0.5609,0.2890,-1.0181,0.763758,0.050909,-0.604090,0.221716,1134554.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8356,0.0887,-0.7797,-0.8953,0.1839,-0.7892,-0.5599,0.2890,-1.0200,0.758503,0.054352,-0.610967,0.220086,1134573.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8356,0.0887,-0.7797,-0.8952,0.1839,-0.7898,-0.5593,0.2890,-1.0210,0.755653,0.055812,-0.614538,0.219584,1134591.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8351,0.0888,-0.7810,-0.8946,0.1840,-0.7917,-0.5587,0.2890,-1.0222,0.752809,0.057371,-0.618170,0.218756,1134609.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8351,0.0888,-0.7810,-0.8944,0.1840,-0.7923,-0.5581,0.2890,-1.0233,0.750207,0.059043,-0.621680,0.217297,1134628.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8351,0.0889,-0.7845,-0.8944,0.1841,-0.7963,-0.5575,0.2891,-1.0241,0.748042,0.060455,-0.624543,0.216160,1134647.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8351,0.0889,-0.7845,-0.8943,0.1841,-0.7968,-0.5570,0.2892,-1.0252,0.745853,0.061892,-0.627417,0.214991,1134666.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8392,0.0848,-0.7867,-0.8983,0.1801,-0.7995,-0.5564,0.2893,-1.0260,0.743761,0.063034,-0.630159,0.213882,1134684.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8407,0.0823,-0.7887,-0.8997,0.1775,-0.8018,-0.5558,0.2893,-1.0271,0.741684,0.064381,-0.632800,0.212894,1134703.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8407,0.0823,-0.7887,-0.8995,0.1775,-0.8029,-0.5546,0.2895,-1.0291,0.736787,0.067081,-0.638956,0.210665,1134721.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8422,0.0789,-0.7929,-0.9007,0.1741,-0.8076,-0.5539,0.2896,-1.0303,0.734446,0.068321,-0.641944,0.209357,1134741.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8422,0.0789,-0.7929,-0.9006,0.1741,-0.8081,-0.5533,0.2897,-1.0314,0.732171,0.069769,-0.644939,0.207635,1134758.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8406,0.0787,-0.8020,-0.8989,0.1740,-0.8177,-0.5526,0.2898,-1.0327,0.730201,0.071159,-0.647627,0.205722,1134776.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8406,0.0787,-0.8020,-0.8988,0.1740,-0.8181,-0.5521,0.2900,-1.0337,0.728833,0.072035,-0.649576,0.204117,1134795.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8394,0.0775,-0.8108,-0.8975,0.1728,-0.8272,-0.5515,0.2901,-1.0347,0.727390,0.072793,-0.651409,0.203151,1134813.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8394,0.0775,-0.8108,-0.8974,0.1728,-0.8275,-0.5511,0.2902,-1.0358,0.726004,0.073275,-0.653169,0.202286,1134831.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8386,0.0756,-0.8202,-0.8966,0.1708,-0.8372,-0.5507,0.2904,-1.0368,0.724666,0.073290,-0.654886,0.201526,1134850.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8376,0.0732,-0.8302,-0.8955,0.1685,-0.8475,-0.5504,0.2904,-1.0379,0.723318,0.073385,-0.656637,0.200632,1134869.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8376,0.0732,-0.8302,-0.8954,0.1685,-0.8478,-0.5500,0.2904,-1.0390,0.721991,0.073873,-0.658328,0.199693,1134886.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8371,0.0708,-0.8408,-0.8948,0.1660,-0.8589,-0.5493,0.2905,-1.0415,0.719439,0.075110,-0.661581,0.197677,1134904.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8371,0.0708,-0.8408,-0.8947,0.1660,-0.8591,-0.5490,0.2905,-1.0427,0.718381,0.075558,-0.662926,0.196845,1134922.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8372,0.0681,-0.8521,-0.8947,0.1633,-0.8706,-0.5487,0.2904,-1.0440,0.717444,0.075981,-0.664038,0.196354,1134940.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8372,0.0681,-0.8521,-0.8947,0.1633,-0.8708,-0.5485,0.2904,-1.0451,0.716609,0.076420,-0.665004,0.195960,1134957.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8379,0.0660,-0.8630,-0.8953,0.1613,-0.8818,-0.5485,0.2903,-1.0463,0.716186,0.076979,-0.665584,0.195322,1134974.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8379,0.0660,-0.8630,-0.8953,0.1613,-0.8819,-0.5484,0.2902,-1.0475,0.715580,0.077498,-0.666411,0.194512,1134995.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8387,0.0638,-0.8735,-0.8960,0.1590,-0.8925,-0.5485,0.2901,-1.0484,0.715585,0.077831,-0.666472,0.194150,1135012.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8387,0.0638,-0.8735,-0.8960,0.1590,-0.8925,-0.5485,0.2900,-1.0494,0.715351,0.078259,-0.666782,0.193780,1135029.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8400,0.0621,-0.8837,-0.8973,0.1574,-0.9028,-0.5486,0.2899,-1.0505,0.715294,0.078587,-0.666936,0.193328,1135046.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8400,0.0621,-0.8837,-0.8973,0.1574,-0.9028,-0.5487,0.2898,-1.0515,0.715342,0.078752,-0.666960,0.192998,1135064.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8418,0.0607,-0.8938,-0.8992,0.1560,-0.9128,-0.5489,0.2897,-1.0524,0.715582,0.078704,-0.666824,0.192596,1135081.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8430,0.0597,-0.9019,-0.9004,0.1549,-0.9209,-0.5491,0.2895,-1.0533,0.716002,0.078476,-0.666520,0.192184,1135099.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8430,0.0597,-0.9019,-0.9004,0.1549,-0.9208,-0.5493,0.2895,-1.0540,0.716571,0.077879,-0.666073,0.191856,1135116.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8430,0.0597,-0.9019,-0.9004,0.1549,-0.9207,-0.5497,0.2894,-1.0548,0.717293,0.077134,-0.665461,0.191578,1135133.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8430,0.0597,-0.9019,-0.9005,0.1549,-0.9205,-0.5496,0.2885,-1.0551,0.718266,0.076079,-0.664668,0.191109,1135151.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8422,0.0605,-0.9114,-0.8997,0.1558,-0.9299,-0.5500,0.2883,-1.0557,0.719079,0.075319,-0.663861,0.191157,1135168.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8422,0.0605,-0.9114,-0.8998,0.1558,-0.9298,-0.5502,0.2883,-1.0561,0.719816,0.074356,-0.663048,0.191580,1135185.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8434,0.0597,-0.9145,-0.9010,0.1550,-0.9327,-0.5506,0.2881,-1.0567,0.720485,0.073684,-0.662266,0.192031,1135203.00,,,,,,,,,,,,,,,,,,,,,,,,,
