# x_kb,y_kb,z_kb,qw_kb,qx_kb,qy_kb,qz_kb,x_hmd,y_hmd,z_hmd,qw_hmd,qx_hmd,qy_hmd,qz_hmd,x_ft,y_ft,z_ft,t_ms
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1050.0,0.888366,0.452268,-0.068203,-0.040104,184.0,547.0,723.0,72588
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1050.0,0.888311,0.452371,-0.068229,-0.040108,184.0,547.0,723.0,72599
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1050.0,0.888244,0.452510,-0.068199,-0.040077,184.0,547.0,723.0,72610
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1050.0,0.888210,0.452582,-0.068195,-0.040039,184.0,547.0,723.0,72621
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1050.0,0.888182,0.452641,-0.068139,-0.040081,184.0,547.0,722.0,72632
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.888152,0.452701,-0.068086,-0.040139,184.0,547.0,722.0,72643
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.888132,0.452729,-0.068163,-0.040154,184.0,547.0,722.0,72654
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.888099,0.452799,-0.068134,-0.040135,184.0,547.0,722.0,72666
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.888061,0.452858,-0.068264,-0.040096,184.0,547.0,722.0,72677
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.888005,0.452944,-0.068386,-0.040143,184.0,547.0,722.0,72688
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.887935,0.453065,-0.068498,-0.040147,184.0,547.0,722.0,72699
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.887958,0.453022,-0.068479,-0.040151,184.0,547.0,722.0,72710
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.887810,0.453273,-0.068664,-0.040282,184.0,547.0,722.0,72721
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.887710,0.453450,-0.068657,-0.040507,184.0,547.0,722.0,72732
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.887546,0.453758,-0.068588,-0.040763,184.0,547.0,722.0,72743
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.887402,0.454025,-0.068682,-0.040770,184.0,547.0,722.0,72754
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.887367,0.454104,-0.068639,-0.040718,184.0,547.0,722.0,72765
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.887204,0.454402,-0.068711,-0.040840,184.0,547.0,722.0,72777
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.887068,0.454652,-0.068678,-0.041046,184.0,547.0,721.0,72788
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1049.0,0.886862,0.455052,-0.068635,-0.041141,184.0,547.0,721.0,72799
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1048.0,0.886907,0.455001,-0.068329,-0.041259,184.0,547.0,721.0,72810
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,379.0,1048.0,0.886831,0.455175,-0.067924,-0.041634,184.0,547.0,721.0,72821
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1048.0,0.886663,0.455540,-0.067608,-0.041737,184.0,547.0,720.0,72832
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1048.0,0.886630,0.455627,-0.067315,-0.041951,184.0,547.0,720.0,72843
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1048.0,0.886628,0.455655,-0.067041,-0.042120,184.0,547.0,720.0,72854
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1048.0,0.886630,0.455739,-0.066259,-0.042412,184.0,547.0,720.0,72866
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1048.0,0.886573,0.455858,-0.065978,-0.042769,184.0,547.0,720.0,72877
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1048.0,0.886537,0.455972,-0.065447,-0.043104,184.0,547.0,720.0,72888
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1048.0,0.886435,0.456202,-0.064872,-0.043645,184.0,547.0,719.0,72899
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1048.0,0.886285,0.456547,-0.064415,-0.043757,183.0,547.0,719.0,72910
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1048.0,0.886144,0.456811,-0.064341,-0.043975,183.0,547.0,719.0,72921
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1048.0,0.886097,0.457005,-0.063625,-0.043935,183.0,547.0,719.0,72932
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1047.0,0.885782,0.457642,-0.063188,-0.044301,183.0,547.0,718.0,72943
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-30.0,379.0,1047.0,0.885890,0.457397,-0.063505,-0.044207,183.0,547.0,718.0,72954
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-30.0,379.0,1047.0,0.885751,0.457708,-0.063082,-0.044381,183.0,547.0,718.0,72965
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-30.0,379.0,1047.0,0.885763,0.457711,-0.062883,-0.044379,183.0,547.0,718.0,72976
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-30.0,379.0,1047.0,0.885681,0.457903,-0.062621,-0.044414,183.0,547.0,718.0,72988
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-30.0,379.0,1047.0,0.885611,0.458068,-0.062362,-0.044473,183.0,547.0,718.0,72999
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-30.0,379.0,1047.0,0.885573,0.458119,-0.062529,-0.044484,183.0,547.0,718.0,73010
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-30.0,379.0,1047.0,0.885565,0.458144,-0.062465,-0.044463,183.0,547.0,718.0,73021
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-30.0,379.0,1047.0,0.885561,0.458156,-0.062451,-0.044450,183.0,547.0,718.0,73032
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885580,0.458117,-0.062464,-0.044438,183.0,547.0,718.0,73043
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885657,0.457964,-0.062534,-0.044392,183.0,547.0,718.0,73054
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885734,0.457777,-0.062860,-0.044309,183.0,547.0,718.0,73065
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885836,0.457593,-0.062757,-0.044334,184.0,547.0,718.0,73077
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.886056,0.457156,-0.062860,-0.044299,184.0,547.0,718.0,73088
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.886238,0.456812,-0.062646,-0.044496,184.0,547.0,718.0,73099
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.886166,0.456948,-0.062626,-0.044563,184.0,547.0,718.0,73110
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.886071,0.457126,-0.062570,-0.044712,183.0,547.0,717.0,73121
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.886002,0.457255,-0.062568,-0.044759,183.0,547.0,717.0,73132
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885939,0.457380,-0.062449,-0.044888,183.0,547.0,717.0,73143
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1048.0,0.886037,0.457216,-0.062211,-0.044970,183.0,547.0,717.0,73154
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1048.0,0.886135,0.457019,-0.062094,-0.045201,184.0,547.0,717.0,73166
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1048.0,0.886224,0.456857,-0.062018,-0.045206,184.0,547.0,717.0,73177
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1048.0,0.886189,0.456946,-0.061797,-0.045292,184.0,547.0,717.0,73188
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1048.0,0.886136,0.457045,-0.061770,-0.045362,184.0,547.0,717.0,73199
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885996,0.457323,-0.061734,-0.045337,184.0,547.0,717.0,73210
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885788,0.457743,-0.061617,-0.045323,184.0,547.0,717.0,73221
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885658,0.458040,-0.061353,-0.045221,184.0,547.0,717.0,73232
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885556,0.458254,-0.061313,-0.045111,184.0,547.0,717.0,73243
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885536,0.458304,-0.061213,-0.045125,184.0,547.0,717.0,73254
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885359,0.458665,-0.061130,-0.045051,184.0,547.0,717.0,73266
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885309,0.458789,-0.061020,-0.044923,184.0,547.0,717.0,73276
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885264,0.458898,-0.060944,-0.044790,184.0,547.0,717.0,73288
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885322,0.458884,-0.060533,-0.044338,184.0,547.0,717.0,73299
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885293,0.458935,-0.060660,-0.044210,183.0,547.0,717.0,73310
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885263,0.459048,-0.060452,-0.043928,183.0,547.0,717.0,73321
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885137,0.459314,-0.060374,-0.043802,183.0,547.0,717.0,73332
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885050,0.459525,-0.060231,-0.043540,183.0,547.0,717.0,73343
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.884951,0.459761,-0.060074,-0.043285,183.0,547.0,717.0,73354
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.884973,0.459713,-0.060118,-0.043285,183.0,547.0,717.0,73366
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885005,0.459663,-0.060104,-0.043180,183.0,547.0,717.0,73377
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885166,0.459400,-0.059908,-0.042931,183.0,547.0,718.0,73388
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.885171,0.459386,-0.059937,-0.042949,183.0,547.0,718.0,73399
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885211,0.459364,-0.059649,-0.042765,183.0,547.0,719.0,73410
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885225,0.459388,-0.059398,-0.042559,183.0,547.0,721.0,73421
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885151,0.459587,-0.059009,-0.042496,184.0,547.0,722.0,73432
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885122,0.459917,-0.057271,-0.041907,184.0,547.0,722.0,73443
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885274,0.459938,-0.055091,-0.041377,183.0,547.0,722.0,73454
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.885658,0.459631,-0.052122,-0.040406,183.0,548.0,721.0,73466
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-29.0,379.0,1047.0,0.886007,0.459481,-0.048224,-0.039297,181.0,548.0,718.0,73477
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,379.0,1047.0,0.886464,0.459229,-0.042997,-0.037966,180.0,548.0,715.0,73488
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,380.0,1048.0,0.886869,0.459105,-0.036979,-0.036307,179.0,549.0,711.0,73499
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-28.0,380.0,1047.0,0.887526,0.458560,-0.029678,-0.033760,176.0,548.0,701.0,73510
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-27.0,380.0,1047.0,0.887983,0.458286,-0.021856,-0.031347,175.0,548.0,695.0,73521
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-27.0,380.0,1047.0,0.888401,0.457985,-0.013058,-0.028703,174.0,546.0,689.0,73532
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-26.0,380.0,1047.0,0.888553,0.458005,-0.004091,-0.026224,172.0,543.0,677.0,73543
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-25.0,380.0,1046.0,0.888923,0.457418,0.005635,-0.023525,171.0,542.0,675.0,73555
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-25.0,381.0,1047.0,0.889076,0.457054,0.015521,-0.020112,171.0,542.0,675.0,73566
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,380.0,1046.0,0.888793,0.457298,0.025172,-0.017106,171.0,542.0,675.0,73577
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,381.0,1046.0,0.888390,0.457500,0.035304,-0.014511,171.0,542.0,675.0,73588
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-21.0,381.0,1046.0,0.887857,0.457641,0.046133,-0.012129,171.0,542.0,675.0,73599
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,381.0,1046.0,0.887412,0.457380,0.056565,-0.010161,170.0,542.0,675.0,73610
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-18.0,381.0,1045.0,0.886538,0.457843,0.066005,-0.008549,170.0,542.0,675.0,73621
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,382.0,1046.0,0.885474,0.458419,0.075796,-0.006505,170.0,541.0,675.0,73632
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,382.0,1046.0,0.884343,0.459212,0.083870,-0.005231,170.0,541.0,676.0,73644
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,382.0,1046.0,0.883461,0.459301,0.092363,-0.002967,170.0,541.0,676.0,73655
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,382.0,1046.0,0.882476,0.459729,0.099411,-0.001421,170.0,541.0,676.0,73666
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-11.0,382.0,1046.0,0.881456,0.460176,0.106176,-0.000237,170.0,541.0,676.0,73677
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,382.0,1046.0,0.880632,0.460202,0.112702,0.000691,171.0,541.0,676.0,73688
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,382.0,1045.0,0.879638,0.460613,0.118623,0.001497,171.0,541.0,676.0,73699
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,382.0,1045.0,0.878508,0.461490,0.123474,0.002131,171.0,540.0,676.0,73710
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,382.0,1045.0,0.877380,0.462610,0.127256,0.001907,171.0,540.0,676.0,73721
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,382.0,1045.0,0.876512,0.463497,0.129986,0.001134,171.0,540.0,676.0,73732
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-4.0,382.0,1045.0,0.875707,0.464420,0.132104,0.000562,171.0,540.0,676.0,73743
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-2.0,382.0,1045.0,0.875090,0.465060,0.133930,-0.000312,171.0,540.0,676.0,73755
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-1.0,382.0,1045.0,0.874669,0.465521,0.135071,-0.000617,171.0,540.0,676.0,73766
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-1.0,382.0,1044.0,0.874439,0.465844,0.135437,-0.001357,171.0,540.0,676.0,73777
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,1.0,382.0,1044.0,0.874501,0.465830,0.135079,-0.002087,171.0,540.0,676.0,73788
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,1.0,382.0,1044.0,0.874472,0.466023,0.134585,-0.002959,171.0,540.0,676.0,73799
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,2.0,382.0,1045.0,0.874587,0.466031,0.133776,-0.004127,171.0,540.0,676.0,73810
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,2.0,382.0,1045.0,0.874797,0.465993,0.132507,-0.004866,171.0,540.0,676.0,73821
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,3.0,382.0,1044.0,0.874928,0.466191,0.130887,-0.005946,171.0,540.0,676.0,73832
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,3.0,382.0,1044.0,0.874993,0.466468,0.129397,-0.007178,171.0,540.0,676.0,73843
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,4.0,382.0,1044.0,0.874858,0.467017,0.128260,-0.008219,171.0,540.0,676.0,73854
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,4.0,382.0,1044.0,0.874928,0.467361,0.126460,-0.009060,171.0,540.0,676.0,73865
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,4.0,382.0,1044.0,0.874864,0.467777,0.125319,-0.009626,171.0,540.0,676.0,73876
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,5.0,382.0,1044.0,0.874816,0.468275,0.123729,-0.010369,171.0,540.0,676.0,73888
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,5.0,382.0,1044.0,0.874845,0.468553,0.122387,-0.011232,171.0,540.0,676.0,73899
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,5.0,382.0,1044.0,0.874749,0.468993,0.121358,-0.011505,171.0,540.0,676.0,73910
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,5.0,382.0,1044.0,0.874620,0.469386,0.120661,-0.012559,171.0,540.0,676.0,73921
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,5.0,382.0,1044.0,0.874583,0.469637,0.119928,-0.012720,171.0,540.0,676.0,73932
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,6.0,382.0,1043.0,0.874310,0.470251,0.119408,-0.013722,171.0,540.0,676.0,73943
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,6.0,382.0,1043.0,0.874157,0.470649,0.118930,-0.013981,171.0,540.0,676.0,73954
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,6.0,382.0,1043.0,0.873949,0.470955,0.119172,-0.014573,171.0,540.0,676.0,73965
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,6.0,382.0,1043.0,0.873837,0.471097,0.119426,-0.014601,171.0,540.0,676.0,73977
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,7.0,382.0,1043.0,0.873779,0.471193,0.119439,-0.014896,171.0,540.0,676.0,73988
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,7.0,382.0,1043.0,0.873502,0.471660,0.119554,-0.015450,171.0,540.0,676.0,73999
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,7.0,382.0,1043.0,0.873252,0.472114,0.119486,-0.016192,171.0,540.0,676.0,74010
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,7.0,382.0,1043.0,0.872954,0.472631,0.119595,-0.016391,171.0,540.0,676.0,74021
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,7.0,382.0,1043.0,0.872467,0.473490,0.119699,-0.016768,171.0,540.0,676.0,74032
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1043.0,0.871749,0.474739,0.119844,-0.017712,171.0,540.0,676.0,74043
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1043.0,0.871376,0.475351,0.120073,-0.018114,171.0,540.0,676.0,74054
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1043.0,0.871321,0.475427,0.120110,-0.018518,171.0,540.0,676.0,74066
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1042.0,0.871172,0.475700,0.120119,-0.018468,171.0,540.0,676.0,74077
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1042.0,0.871199,0.475727,0.119752,-0.018873,171.0,540.0,676.0,74088
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1042.0,0.870791,0.476449,0.119762,-0.019396,171.0,540.0,676.0,74099
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,9.0,382.0,1042.0,0.870769,0.476564,0.119456,-0.019454,171.0,540.0,676.0,74110
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,9.0,382.0,1042.0,0.870500,0.477051,0.119387,-0.019982,171.0,540.0,676.0,74121
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,9.0,382.0,1042.0,0.870572,0.476929,0.119372,-0.019859,171.0,541.0,676.0,74132
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,9.0,382.0,1042.0,0.870505,0.477082,0.119189,-0.020213,171.0,541.0,676.0,74143
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,9.0,382.0,1042.0,0.870364,0.477468,0.118602,-0.020588,171.0,541.0,676.0,74154
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,9.0,382.0,1042.0,0.870442,0.477407,0.118225,-0.020873,171.0,541.0,676.0,74165
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,9.0,382.0,1042.0,0.870395,0.477528,0.118086,-0.020866,171.0,541.0,676.0,74176
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1042.0,0.870402,0.477631,0.117569,-0.021140,171.0,541.0,676.0,74188
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1041.0,0.870425,0.477710,0.116990,-0.021598,171.0,541.0,676.0,74199
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1041.0,0.870656,0.477514,0.116020,-0.021870,171.0,541.0,676.0,74210
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1041.0,0.870699,0.477613,0.115272,-0.021935,171.0,541.0,676.0,74221
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1041.0,0.870701,0.477750,0.114639,-0.022189,171.0,541.0,676.0,74232
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1041.0,0.870879,0.477719,0.113368,-0.022433,171.0,541.0,676.0,74243
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,8.0,382.0,1042.0,0.871064,0.477607,0.112323,-0.022876,171.0,541.0,676.0,74254
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,7.0,382.0,1042.0,0.871199,0.477533,0.111550,-0.023051,171.0,541.0,676.0,74266
